Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2,Profile_iter_3,Profile_iter_4,Profile_iter_5,Profile_iter_6,Profile_iter_7,Profile_iter_8,Profile_iter_9,Profile_iter_10,Profile_iter_11,Profile_iter_12,Profile_iter_13,Profile_iter_14,Profile_iter_15,Profile_iter_16,Profile_iter_17,Profile_iter_18,Profile_iter_19,Profile_iter_20,Profile_iter_21,Profile_iter_22,Profile_iter_23,Profile_iter_24,Profile_iter_25,Profile_iter_26,Profile_iter_27,Profile_iter_28,Profile_iter_29,Profile_iter_30,Profile_iter_31,Profile_iter_32,Profile_iter_33,Profile_iter_34,Profile_iter_35,Profile_iter_36,Profile_iter_37,Profile_iter_38,Profile_iter_39,Profile_iter_40,Profile_iter_41,Profile_iter_42,Profile_iter_43,Profile_iter_44,Profile_iter_45,Profile_iter_46,Profile_iter_47,Profile_iter_48,Profile_iter_49,Profile_iter_50,Profile_iter_51,Profile_iter_52,Profile_iter_53,Profile_iter_54,Profile_iter_55
431,3.0301241489703017,2.933699398911938,2.836805200216485,2.7403804501581215,2.6503494363490923,2.559880102122296,2.469849088313266,2.3857884954888737,2.301318649534859,2.2172580567104667,2.1387725749271445,2.0599049827164446,1.9822951504481983,2.0036966230634112,2.01920677629699,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
432,3.384473694281967,3.280013548385406,3.175044833131998,3.0705846872354376,2.973051088942322,2.8750426435299605,2.777509045236844,2.6864434030104185,2.5949344032269037,2.5038687610004784,2.4188428224018796,2.333402930840288,2.2483769922416883,2.1689908375635056,2.089218187487668,2.0377702721583413,2.0543198321797993,2.075703373768354,2.092864291537599,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
433,3.734201115836848,3.6217055741020907,3.5086623422907284,3.396166800555971,3.2911306177787694,3.185583061180841,3.0805468784036396,2.982476186775182,2.8839280331621655,2.785857341533708,2.694290946119832,2.6022787552073483,2.510712359793472,2.425219577832352,2.339310570058373,2.253817788097253,2.2554956344400834,2.1756742775019307,2.1773178384067124,2.1116319873857763,2.1268361525734947,2.147939982439072,2.1611204240748347,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
434,4.080492466091486,3.959961528518531,3.8388437801492143,3.7183128425762604,3.6057740753149723,3.492687407531479,3.380148640270191,3.2750728992397002,3.169485591797182,3.0644098507666913,2.9663029985375386,2.867718508274164,2.7696116560450115,2.6780122468009537,2.585966881328834,2.494367472084777,2.496188339366986,2.410665456933252,2.411891804451182,2.3259525496589584,2.327551881391261,2.242028998957527,2.1621802377760213,2.174925160990726,2.185246040940614,2.1902736995359495,2.2001109658103117,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
435,4.426687257403403,4.298120923992251,4.16892865906498,4.040362325653829,3.9203209739084564,3.799695194939395,3.6796538431940222,3.5675730527614986,3.4549465914894792,3.3428658010569556,3.2382184920125265,3.13306170239826,3.02841439335383,2.9307083568268357,2.832526633656574,2.7348205971295796,2.736566225222603,2.6453418172932857,2.6461509514243664,2.5544824129793273,2.5556059464463345,2.464381538517017,2.3792095265900777,2.381080598145264,2.2954939220901505,2.210321910163211,2.212143342398317,2.2080098946257976,2.216529586860164,2.2204525399293016,2.226526406782382,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
436,4.773306744790782,4.636705015541434,4.499438234056208,4.362836504806859,4.235292568577401,4.107127678422774,3.9795837421933147,3.860497902358759,3.7408322872572386,3.621746447422683,3.5105586815629755,3.398829592597817,3.28764182673811,3.1838291629281787,3.079511082059776,2.975698418249845,2.9773454019988117,2.880419468573913,2.8807240197938127,2.783326197695959,2.78397393289767,2.68704799947277,2.5965527368003976,2.5983068628539954,2.5073710195454373,2.4168757568730648,2.418865007826632,2.3343745313744133,2.3353709448887,2.250469122397278,2.2525693653092516,2.232475446949638,2.2386493802830163,2.238737546345469,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
437,5.121044124071091,4.9764069989835455,4.831065700940366,4.686428575852821,4.5513820551392765,4.415678053799082,4.280631533085538,4.154540643848949,4.027835874917928,3.901744985681339,3.7840167630063553,3.665715374690305,3.547987152015322,3.4380678609224535,3.327613422355908,3.2176941312630394,3.219286389422302,3.1166589305018206,3.1166548515634727,3.0135277458128042,3.0135405343048003,2.910913075384319,2.8150945619665118,2.816731742518522,2.72044673195652,2.624628218538713,2.6264835247105216,2.5370230202317012,2.5370647204800125,2.4471686731361535,2.4494329287849217,2.3599724243061013,2.3603135279420364,2.276789932915424,2.246914538488964,2.251941240317474,2.2612298811415354,2.266276643065601,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
438,5.468223982031935,5.3155514611061925,5.1621356465050585,5.009463125579316,4.866914020381685,4.723670907855926,4.581121802658295,4.448025864019673,4.31428194125915,4.181186002620528,4.056917323130268,3.9320436354633266,3.8077749559730663,3.691749037597261,3.5751582413325753,3.45913232295677,3.4608607983727007,3.352531813956637,3.352431753296992,3.243575363893508,3.2434785577168217,3.135149573300758,3.034007809137517,3.035664640281613,2.9340304624661666,2.8328886983029253,2.8346100596929746,2.7401795271875535,2.740095192980464,2.6452049207841686,2.6473195438343717,2.5528890113289497,2.55283784323652,2.4646740484862075,2.3760810239659316,2.3786811759823268,2.2905173812320134,2.2905359235864866,2.2828461737046766,2.2867233359257355,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
439,5.671428325543963,5.554202157518534,5.435921951092758,5.318695783067329,5.173618895328327,5.027780399308369,4.882703511569367,4.742602523528712,4.601819446938688,4.461718458898034,4.330909322592497,4.199463335574663,4.068654199269126,3.9465216536103833,3.8237944996475566,3.701661953988813,3.703279583462068,3.5892490735504223,3.589053031169481,3.4744673581131824,3.4742609572678127,3.3602304473561677,3.2537654324474925,3.25547918780223,3.148495842733338,3.0420308278246644,3.0438280340137425,2.9444274734817197,2.9442171048192307,2.8443326077704993,2.8462975982221357,2.746897037690113,2.74669831186554,2.6538943173915266,2.560638502107026,2.5630711066682927,2.4702671121942785,2.470110499300123,2.383466142300941,2.383466142300941,2.299290889666657,2.3016835886158895,2.3158041519329737,2.3175567777163546,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
440,5.649627542714183,5.53263757441019,5.414502721659143,5.29751275335515,5.1862913377965825,5.074013414963225,4.962791999404656,4.857056043835884,4.750345487428424,4.644609531859652,4.540630328186834,4.435774021778407,4.33179481810559,4.2035556451639104,4.074692133502942,3.9464529605612615,3.9479597440918397,3.8282277086846115,3.827935684582375,3.7076207278732616,3.7073047323592085,3.5875726969519803,3.475784431297873,3.4773667015912393,3.3650341892689033,3.253245923614795,3.2550468103141617,3.1506762217555373,3.150339818637649,3.0454610967364815,3.0475370281503054,2.943166439591681,2.9428201560349647,2.8453759618372505,2.7474573557885247,2.7497224128946627,2.6522782186969476,2.6519464505541634,2.560969875705023,2.560969875705023,2.469550376927698,2.4723975264570504,2.38142095160791,2.3811456078637745,2.331378574602026,2.3312387610251726,2.3396211431796154,2.342346635144398,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
441,5.629601268762286,5.512847500179728,5.394858001103412,5.278104232520853,5.167103350001431,5.054961139807551,4.94396025728813,4.838430205491762,4.731846359098088,4.62631630730172,4.525988764794316,4.424688576381337,4.324361033873933,4.228980750794668,4.132703037834812,4.0373227547555475,4.038939101575988,3.9482632688114467,3.9471147482236635,3.855611189318423,3.854307324535994,3.763631491771452,3.6637690693963627,3.6652198546283596,3.5646795705264935,3.464817148151404,3.4664674261867168,3.3571268096014917,3.356293565566417,3.2464206188128113,3.2484808166826156,3.1391402000973905,3.138646358808531,3.0365619648871167,2.9339805680741655,2.936359041405723,2.8342746474843077,2.833767724092894,2.7384589313937946,2.7384589313937946,2.6426861231508836,2.6453437918208254,2.550034999121726,2.5495467399585205,2.460564730392038,2.463414432788645,2.3739992099331335,2.3739992099331335,2.3548268924342937,2.3533391956249585,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
442,5.610774965968032,5.494257397106908,5.376413251705321,5.259895682844199,5.149115333363925,5.037108835809519,4.926328486329246,4.821004338305282,4.714547201925394,4.60922305390143,4.5090877546774655,4.407905869823527,4.307770570599563,4.212569774994076,4.116402515864238,4.021201720258753,4.02279166523651,3.932283408956067,3.9311118463986476,3.83971141148362,3.8383812050877077,3.747872948807264,3.6618270516174105,3.6634824269744684,3.5766132115138483,3.490567314323995,3.4920669836952527,3.4102644809650293,3.408751550197893,3.3261895491103886,3.3280815620253605,3.2462790592951363,3.244549007761065,3.1667816090594503,3.088313848882998,3.0906948028557792,3.0129274041541647,3.0109535832384964,2.9129840003873158,2.9129840003873158,2.8145188774599443,2.817250452265486,2.7192808694143054,2.7178466411900244,2.6248199948250663,2.6274335320417803,2.533953980874654,2.533953980874654,2.4471035297019483,2.446452423288406,2.359179136423525,2.362660857231437,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
443,5.5921174826839035,5.475836113544215,5.358137321817358,5.241855952677669,5.131296136236543,5.019425351321614,4.908865534880488,4.803747290628928,4.697416864262828,4.5922986200112685,4.492355564070742,4.391291982775844,4.291348926835318,4.196327618703611,4.100270813403791,4.005249505272083,4.006714958823123,3.916374279026778,3.9151796744997203,3.823882363574908,3.8225258155655126,3.732185135769167,3.646295692993248,3.6478222773423896,3.561049341521114,3.4751598987451953,3.4769060643365792,3.395249630666277,3.393706191529514,3.3112340790942696,3.312992272887243,3.23133583921694,3.2295693130621643,3.1519382860318848,3.0735544468839464,3.075747158499852,2.9981161314695726,2.996097408298308,2.9222942985023934,2.9222942985023934,2.8477966457012984,2.8505985629405197,2.776795453144606,2.774477802639481,2.704314745714786,2.706886404451623,2.63608280190992,2.63608280190992,2.5569534938332463,2.5543102400663997,2.474667962344217,2.477877715597133,2.393268920446558,2.3658368255048994,2.360804148023609,2.3607814252100083
444,5.5738150687637145,5.457769899345463,5.340216461293334,5.224171291875081,5.113832008473103,5.002096936197648,4.89175765279567,4.786845312316514,4.6806415959642,4.575729255485044,4.475978442827959,4.375033165092099,4.275282352435013,4.1804405317770845,4.084494180307282,3.9896523596493534,3.9909933217736757,3.900820218461428,3.899602571964735,3.808408385030136,3.807025495407257,3.71685239209501,3.6311194037330248,3.632498254720791,3.5458215985388604,3.460088610176876,3.4616655591435856,3.380155194533206,3.3785812470268155,3.2961990232438314,3.2982047787641164,3.2166944141537357,3.214891413378256,3.1373967580193103,3.059096839899885,3.0611545835078653,2.9836599281489207,2.981596302722058,2.9079205096479352,2.9079205096479352,2.8335012055987114,2.8360903412976404,2.762414548223517,2.760039421577848,2.6899952263492066,2.692748182625494,2.622017725742901,2.622017725742901,2.5554269844779824,2.552705709890871,2.4854817722845866,2.4884795059371516,2.425172755307069,2.3658368255048994,2.360804148023609,2.3607814252100083
445,5.555041777619785,5.439232807922968,5.321824723545568,5.206015753848751,5.09589700348592,4.98429764384994,4.874178893487109,4.769472456780358,4.663395450441831,4.558689013735079,4.459130444361433,4.358303470184614,4.258744900810968,4.164082567626818,4.068246669987032,3.9735843368028823,3.975148319144359,3.88514279231621,3.883902103849879,3.7928110409054945,3.7914018096691313,3.7013962828409825,3.6158197488929327,3.6171407737572165,3.5305603972146304,3.4449838632665806,3.446391595608616,3.3650273000581574,3.363422844182141,3.281130509051417,3.282947378424913,3.2015830828744543,3.19974360747827,3.1223853237906596,3.0441693266997483,3.0464991756268187,2.969140891939208,2.967032364256749,2.8934838879044165,2.8934838879044165,2.819142932607064,2.821548661312784,2.7480001849604516,2.745567582174238,2.675642248641651,2.678129880186437,2.6074725689629545,2.6074725689629545,2.540992794588962,2.5381934991815847,2.471037848892794,2.4742701852159588,2.411067029815178,2.3658368255048994,2.360804148023609,2.3607814252100083
446,5.53904068144021,5.4234679114648285,5.306205180762158,5.190632410786776,5.080734193463092,4.969270546466589,4.859372329142905,4.7548717962085565,4.6489214998838175,4.54442096694947,4.445054640859263,4.344345970241484,4.244979644151277,4.150496798440907,4.054771354631139,3.960288508920767,3.9617128188854656,3.871874868541415,3.870012516753608,3.7790245777994373,3.776897876149728,3.687059925805677,3.6016398462715618,3.6031097886925476,3.516625691789306,3.431205612255191,3.432637265750812,3.3514190392602767,3.348981660141056,3.2667792136625913,3.2684071968892976,3.187188970398762,3.1845749294308465,3.10735301741457,3.029220941352172,3.031339474372448,2.9541175623561724,2.951964132418116,2.8785429727875735,2.8785429727875735,2.804280366242092,2.806986109180489,2.7335649495499474,2.731074870623189,2.6612683987866568,2.6634907055999424,2.5929065400355693,2.5929065400355693,2.5265377325525034,2.5236604163248604,2.456573053353562,2.4596656238216674,2.396566063650189,2.3658368255048994,2.360804148023609,2.3607814252100083
447,5.523851160076529,5.408514589822581,5.291397212794641,5.176060642540694,5.066382958256158,4.9550550238991296,4.845377339614593,4.74108271045265,4.635259124141697,4.530964494979753,4.431790412172987,4.331200045114247,4.23202596230748,4.137722604070888,4.0421076140911385,3.947804255854545,3.9490888934424664,3.8594185195825137,3.8576002235022653,3.7667154085383094,3.764638941374675,3.674968567514722,3.5897049423945413,3.5910090918569333,3.5046212745930356,3.419357649472855,3.42085866189122,3.3397865044606068,3.3374064731227895,3.255293915296585,3.257002285122643,3.1759301276920286,3.1731763274877878,3.096090787142847,3.018042632108962,3.019949849222444,2.9428643088775015,2.939667791495477,2.866373948586727,2.866373948586727,2.7921896907931156,2.794709150937157,2.7214153080284067,2.7176632460688808,2.647975635928402,2.6504189150372177,2.5799078951319556,2.5799078951319556,2.5136500545398155,2.509462939765455,2.4424438641116497,2.4452311044922403,2.3822351395500654,2.3658368255048994,2.360804148023609,2.3607814252100083
448,5.505819000108511,5.391153854416602,5.274449661734531,5.15978451604262,5.050669410559815,4.939687678542313,4.8305725730595075,4.726483847669967,4.6207869713728025,4.516698245983262,4.4177164064599355,4.317244342960235,4.218262503436908,4.124138632674095,4.028634096524362,3.9345102257615476,3.9358202122667105,3.8463174148908568,3.844543174518167,3.753761483544425,3.751735250866865,3.6622324534910105,3.577125282784764,3.5782636392885614,3.4919721016640084,3.406864930957762,3.4081760645020296,3.3272499761313385,3.324927292574926,3.242904623400981,3.2446437206123546,3.1637176322416636,3.1610295182793644,3.084080349605757,3.0061161156003857,3.008120913817949,2.9311717451443418,2.9280501216994166,2.8548835955124563,2.8548835955124563,2.780777686470717,2.783058407437375,2.7098918812504147,2.7062253209453795,2.6366565725009545,2.6390112217395547,2.5685733474934036,2.5685733474934036,2.5024264737921893,2.4980886784853045,2.4311378901489924,2.433981858990842,2.3710894892779706,2.3658368255048994,2.360804148023609,2.3607814252100083
449,5.487244724991245,5.372871086795697,5.256346283342157,5.141972645146609,5.033174807500573,4.922388317228776,4.813590479582741,4.7100990695641265,4.604769771956763,4.501278361938149,4.4027724368972185,4.302593243848224,4.204087318807294,4.110142935518258,4.014748853198544,3.920804469909508,3.9221876059427867,3.83285238505103,3.8311222003858996,3.7404436334023714,3.7384676352108865,3.64913241431913,3.564181698026819,3.5654751549810566,3.4792798969958483,3.3943291807035365,3.395450435373707,3.3146704160629383,3.3124050802879292,3.2304722997662445,3.231999545693398,3.1512195263826284,3.14859709866227,3.0717843016599975,2.9939039886831402,2.995945925765927,2.9191331287636544,2.9160863992558284,2.843047189790658,2.843047189790658,2.769019629500791,2.771364632198459,2.6983254227332907,2.6947443640827444,2.625294477334375,2.62735136106358,2.556986632476538,2.556986632476538,2.4909507256662504,2.4867090449955906,2.4198265439767717,2.422795970471048,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
450,5.468750215892839,5.354668085193652,5.2383226709686435,5.124240540269458,5.01571486624332,4.905095861276076,4.796570187249939,4.693332878179034,4.588159950385646,4.484922641314741,4.3867183678896335,4.286724806604221,4.188520533179113,4.095106132789207,4.000038193792034,3.9066237934021277,3.907850475213513,3.8188949168871664,3.8172087879295944,3.726763859447857,3.724838095742448,3.6358825374161015,3.551088275537724,3.552314477310089,3.4662154989642255,3.381421237085849,3.382804572264245,3.3021706220133975,3.299962634019794,3.2181197421503676,3.219435136793299,3.1388011865424525,3.136244445064036,3.0595680197330983,2.981771627784754,2.983576677527677,2.9069002521967384,2.9039284166260124,2.831016523882634,2.831016523882634,2.7570673123446374,2.7595152131285774,2.686603320385199,2.6831077633891445,2.6137767383368287,2.6157712664064627,2.545479683478532,2.545479683478532,2.47955474355917,2.475409177524736,2.4085949638234094,2.41122198447479,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
451,5.452769745552606,5.338979122349784,5.2228130973533045,5.109022474150482,5.0007689637442425,4.890317444081552,4.782063933675313,4.679080725552118,4.574064167572704,4.471080959449509,4.373113920726993,4.273266350027793,4.175299311305277,4.082106396629703,3.9871747565336575,3.893981841858084,3.8950520694475763,3.8064027575038324,3.8043412521441526,3.714084782974786,3.711726087750236,3.6230767758064912,3.5387515313011573,3.539792000577979,3.453981648307834,3.3696564038025,3.3708655787759385,3.29051146490674,3.2878011997042247,3.2061305148388906,3.207788422670461,3.127434308801263,3.1242868691161974,3.047746815456593,2.970034344536762,2.9716028604938147,2.8950628068342112,2.8920712373395405,2.8192866613179532,2.8192866613179532,2.7454157985318286,2.747596222560359,2.674811646538772,2.671401591197208,2.602189427840946,2.604402580185277,2.534184142916457,2.534184142916457,2.4683701698880203,2.4643207184898124,2.3975747921059787,2.3999488018218758,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
452,5.436942242355357,5.323443126648897,5.207456490880949,5.093957375174488,4.985976028388148,4.87569199403001,4.767710647243669,4.664981540068183,4.560121351902746,4.457392244727259,4.3596624407073366,4.259960860594347,4.162231056574425,4.069259627613183,3.9744642864182644,3.8814928574570224,3.8828159237446833,3.794373391849888,3.79240879598847,3.702279576079995,3.700031414060229,3.6115888821654334,3.527456686322579,3.528311423103858,3.4426198700106223,3.358487674167768,3.3594841852275152,3.279454172327519,3.27687041923215,3.1953991811170948,3.1968199425786974,3.116789929678701,3.1137886090568534,3.03766254784758,2.9602048415125672,2.9621549869510915,2.886028925741818,2.8825255532643785,2.809921843642247,2.809921843642247,2.736162283255787,2.738075230528911,2.665471520906779,2.6613273052679514,2.5922340036077447,2.5941135397464077,2.5239682481366987,2.5239682481366987,2.4582652419991877,2.453308888749147,2.3866312496828055,2.3893044889435826,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
453,5.421020693496743,5.307813085286645,5.192005838747226,5.078798230537128,4.971089047370686,4.860972498317102,4.75326331515066,4.650788308922882,4.5460844905714195,4.443609484343643,4.346116915026315,4.2465613254995365,4.149068756182206,4.056318812935297,3.961659770641506,3.8689098273945968,3.8700763764303048,3.7818406245844596,3.7799729382213014,3.6899709675737187,3.687833338758735,3.599597586912889,3.5156584397325137,3.5169558181573493,3.4313830642410235,3.347443917060648,3.3481970334641424,3.2683472476417688,3.265890006653546,3.1845296775093352,3.185713292600969,3.1058635067785954,3.103008305219965,3.027050499092473,2.9496963343462497,2.951393252998993,2.875435446871501,2.8721013326876346,2.7998475262036813,2.7998475262036813,2.7263032908253315,2.7285836176102993,2.656329811126348,2.652383831698071,2.583629966255325,2.5851758861883214,2.515239478404742,2.515239478404742,2.4496474391581575,2.444924776754296,2.3783154250054475,2.380770626485308,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
454,5.40516380221325,5.2922997559406975,5.176703932132076,5.063839885859522,4.956402866312979,4.846453802563948,4.739016783017404,4.636795877737336,4.532248429199848,4.430027523919781,4.332772189305046,4.233362590364479,4.136107255749742,4.0435787982171645,3.949056054824501,3.8565275972919233,3.8575192874984383,3.7694903157015434,3.767719538836645,3.677844817449955,3.6758177218397545,3.5877887500428587,3.504042651524962,3.505930347752514,3.4204763930131,3.3367302944952044,3.337628695112471,3.2579591363677185,3.2556284074866415,3.1743789873132737,3.1748074425829955,3.095137883838242,3.0924288013428294,3.0166392502971195,2.939388627139685,2.9408205278918187,2.865030976846109,2.861866120955815,2.789769390916933,2.789769390916933,2.7163218179663193,2.7183959766736336,2.6462992466347517,2.6425515034170255,2.5739693175795777,2.575766960011234,2.5059362012155297,2.5059362012155297,2.440698776841468,2.4362098052837853,2.3698186780718746,2.3718905617678248,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
455,5.387370818747693,5.275135928848763,5.159927278193142,5.047692388294212,4.940789540270881,4.831169197459209,4.724266349435878,4.62229954510352,4.517908466380007,4.41594166204765,4.318923562135507,4.219659953781151,4.122641853869008,4.030334882050763,3.935948437559227,3.8436414657409808,3.8442454745599095,3.756423282811964,3.7547494154453256,3.6650019433195284,3.6630853809141115,3.575263189166165,3.491710139310748,3.4941881533410184,3.4088529977785145,3.3252999479230976,3.327313859182926,3.247824527515794,3.245620310741863,3.16448179953934,3.1644585130734892,3.0849691814063576,3.082406217974164,3.006784922010235,2.9296378404415897,2.9295310787779822,2.8539097828140543,2.8509141852173334,2.778974531623523,2.778974531623523,2.705623621100645,2.707398731876319,2.6354590782825085,2.631909571275333,2.563474024094832,2.566438971170431,2.496698451548232,2.496698451548232,2.431597919854447,2.4273426391429433,2.361035753580433,2.3619016172011733,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
456,5.374148449193081,5.262245257562093,5.147240728917511,5.035337537286523,4.9288287772639885,4.819450950145115,4.712942190122581,4.611571369227493,4.5075470495423,4.406176228647212,4.3094910225762,4.210432271970233,4.11374706589922,4.021661579795307,3.927411434204899,3.8353259481009854,3.8331344115639556,3.7455189998649594,3.743754518047611,3.654134295182704,3.652314080677707,3.5646986689787106,3.4813386677857725,3.4824572236378373,3.3972408672522434,3.3138808660593053,3.3170102879616934,3.2377011833721836,3.2356234787053992,3.154595876473719,3.155822595074909,3.0765134904853992,3.0740966461164225,2.9986436052342764,2.9216000652544194,2.9202273023145633,2.8447742614324163,2.8419479221292683,2.770165344980528,2.770165344980528,2.696911096885386,2.696412751787319,2.624630174638579,2.6212789038419535,2.5529899953183994,2.557599560479469,2.4879492800307768,2.4879492800307768,2.4229856410172657,2.418964051151942,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
457,5.362270654448782,5.250699161085736,5.135898754452196,5.024327261089149,4.918128180282918,4.808940924989463,4.702741844183231,4.601660142116364,4.497813741710075,4.396732039643208,4.300524537647215,4.201759758779722,4.105552256783729,4.013934719553801,3.91997254250123,3.8283550052713027,3.8270993734033594,3.7396907417533125,3.7380431391669235,3.6485501655629102,3.6466638389518096,3.5592552073017627,3.4760882547713043,3.475261700188848,3.390164142980165,3.3069971904497066,3.3080963252259235,3.2289674477140338,3.226797966570812,3.1458812733099757,3.1483579969782065,3.0692291194663177,3.0667058635855735,2.9914210777852084,2.9144810793941414,2.9145125306015265,2.8392277448011614,2.8362766638685795,2.7646511631649098,2.7646511631649098,2.6914935774975035,2.68816827097033,2.61654277026666,2.6130419140018635,2.5448996441352563,2.5490371175136692,2.4794770762384832,2.4794770762384832,2.414650329905248,2.4106927606838298,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
458,5.35063846468826,5.239398669593154,5.124802384970655,5.01356258987555,4.907673188285621,4.7986765048175855,4.692787103227658,4.59199451998901,4.488326038861627,4.38753345562298,4.2915958742018,4.192997200303423,4.097059618882243,4.005746454197064,3.9119715833258777,3.8206584186406998,3.820338691441844,3.73343008503959,3.731899361684161,3.642714095924944,3.640961059813689,3.554052453411435,3.471156664174055,3.4706895477932367,3.385758860303371,3.30286307106599,3.302863071063048,3.2239144206287804,3.2218975576531435,3.1410917733631507,3.1415828011152502,3.0626341506809833,3.0602874725590903,2.985170941840507,2.9083344850382282,2.9097701503928555,2.834653619674272,2.831907787084111,2.760439362825511,2.760439362825511,2.6873784395858404,2.6856464535132654,2.614178029254666,2.61091890546109,2.5429232742514296,2.542728567218597,2.473258765116916,2.473258765116916,2.4085689114639566,2.404650352822122,2.3572839127849905,2.3550399730583504,2.365970867399714,2.3658368255048994,2.360804148023609,2.3607814252100083
