Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2
477,0.08329772845411593,0.08554256367759622,0.08719596856401246
478,0.08329772845411582,0.08554256367759644,0.0871959685640126
479,0.08329772845411593,0.08554256367759641,0.08719596856401249
480,0.08329772845411576,0.08554256367759625,0.08719596856401274
481,0.08329772845411582,0.0855425636775965,0.08719596856401252
482,0.08329772845411587,0.0855425636775963,0.08719596856401271
483,0.08329772845411591,0.08554256367759633,0.08719596856401254
484,0.08329772845411595,0.08554256367759619,0.08719596856401257
485,0.08329772845411587,0.08554256367759619,0.0871959685640126
486,0.08329772845411576,0.08554256367759619,0.08719596856401263
487,0.08329772845411593,0.08554256367759618,0.08719596856401271
488,0.08329772845411579,0.08554256367759609,0.08719596856401271
489,0.08329772845411587,0.08554256367759645,0.08719596856401271
490,0.08329772845411595,0.0855425636775965,0.08719596856401259
491,0.08329772845411591,0.08554256367759613,0.08719596856401239
492,0.08329772845411582,0.08554256367759602,0.08719596856401264
493,0.08329772845411572,0.08554256367759613,0.08719596856401267
494,0.0832977284541159,0.08554256367759618,0.08719596856401242
495,0.0832977284541159,0.08554256367759601,0.08719596856401243
496,0.08329772845411579,0.08554256367759619,0.08719596856401254
497,0.08329772845411579,0.08554256367759613,0.08719596856401247
498,0.08329772845411593,0.08554256367759612,0.08719596856401242
499,0.08329772845411584,0.08554256367759615,0.08719596856401236
500,0.083297728454116,0.08554256367759618,0.08719596856401231
501,0.08329772845411591,0.08554256367759619,0.08719596856401242
502,0.0832977284541159,0.08554256367759619,0.08719596856401234
503,0.0832977284541159,0.0855425636775962,0.08719596856401245
504,0.08329772845411587,0.08554256367759612,0.08719596856401247
505,0.08329772845411575,0.08554256367759615,0.0871959685640126
506,0.0832977284541159,0.08554256367759609,0.0871959685640125
507,0.0832977284541158,0.08554256367759619,0.08719596856401242
508,0.08329772845411595,0.08554256367759616,0.08719596856401239
509,0.08329772845411584,0.08554256367759619,0.08719596856401245
510,0.08329772845411583,0.08554256367759618,0.08719596856401253
511,0.08329772845411577,0.08554256367759608,0.08719596856401243
512,0.08329772845411584,0.08554256367759605,0.08719596856401247
513,0.08329772845411612,0.0855425636775961,0.08719596856401247
514,0.08329772845411579,0.08554256367759634,0.08719596856401245
515,0.08329772845411591,0.08554256367759645,0.08719596856401252
516,0.08329772845411591,0.08554256367759652,0.08719596856401242
517,0.08329772845411604,0.08554256367759641,0.08719596856401254
518,0.08329772845411589,0.08554256367759622,0.08719596856401253
519,0.08329772845411582,0.08554256367759619,0.08719596856401243
520,0.08329772845411583,0.08554256367759627,0.08719596856401245
521,0.08329772845411595,0.08554256367759626,0.08719596856401259
522,0.08329772845411572,0.08554256367759602,0.08719596856401245
523,0.08329772845411589,0.08554256367759606,0.08719596856401259
524,0.08329772845411584,0.08554256367759602,0.08719596856401257
525,0.08329772845411572,0.08554256367759615,0.08719596856401252
526,0.08329772845411586,0.08554256367759623,0.08719596856401257
527,0.08329772845411587,0.08554256367759637,0.08719596856401254
528,0.08329772845411579,0.08554256367759627,0.08719596856401252
529,0.08329772845411594,0.08554256367759631,0.08719596856401268
530,0.08329772845411579,0.08554256367759634,0.08719596856401274
531,0.08329772845411594,0.0855425636775962,0.08719596856401235
532,0.08329772845411589,0.0855425636775962,0.08719596856401259
533,0.08329772845411584,0.08554256367759625,0.08719596856401238
534,0.08329772845411586,0.08554256367759609,0.0871959685640124
535,0.08329772845411577,0.08554256367759626,0.08719596856401243
536,0.08329772845411572,0.08554256367759637,0.12058854164811689
537,0.08329772845411608,0.08554256367759636,0.10859537482188227
538,0.08329772845411573,0.08554256367759613,0.0982174511380132
539,0.08329772845411598,0.08554256367759615,0.08793068597658202
540,0.08329772845411576,0.08554256367759604,0.0871959685640123
541,0.08329772845411575,0.08554256367759598,0.08719596856401263
542,0.08329772845411572,0.08554256367759609,0.08719596856401249
543,0.08329772845411569,0.08554256367759612,0.0871959685640123
544,0.0832977284541159,0.08554256367759612,0.08719596856401239
545,0.08329772845411593,0.08554256367759625,0.08719596856401263
546,0.08329772845411579,0.08554256367759616,0.08719596856401236
547,0.08329772845411584,0.08554256367759627,0.08719596856401256
548,0.08329772845411579,0.08554256367759618,0.08719596856401239
549,0.08329772845411577,0.0855425636775962,0.0871959685640125
550,0.08329772845411586,0.08554256367759623,0.08719596856401238
551,0.08329772845411591,0.08554256367759619,0.08719596856401243
552,0.08329772845411594,0.08554256367759619,0.08719596856401239
553,0.08329772845411593,0.08554256367759616,0.08719596856401247
554,0.08329772845411595,0.08554256367759613,0.08719596856401278
555,0.08329772845411576,0.08554256367759609,0.08719596856401245
556,0.08329772845411579,0.08554256367759612,0.0871959685640124
557,0.08329772845411587,0.08554256367759615,0.08719596856401236
558,0.08329772845411597,0.08554256367759608,0.08719596856401238
559,0.08329772845411598,0.0855425636775962,0.08719596856401247
560,0.08329772845411587,0.08554256367759626,0.08719596856401263
561,0.08329772845411584,0.08554256367759606,0.0871959685640126
562,0.0832977284541158,0.08554256367759612,0.08719596856401257
563,0.08329772845411598,0.08554256367759615,0.08719596856401238
564,0.08329772845411582,0.08554256367759606,0.08719596856401267
565,0.08329772845411593,0.08554256367759616,0.08719596856401274
566,0.08329772845411595,0.08554256367759608,0.08719596856401254
567,0.08329772845411577,0.08554256367759606,0.08719596856401278
568,0.08329772845411589,0.08554256367759626,0.08719596856401252
569,0.08329772845411577,0.08554256367759626,0.08719596856401243
570,0.08329772845411595,0.08554256367759623,0.08719596856401238
571,0.08329772845411594,0.08554256367759615,0.0871959685640125
572,0.08329772845411597,0.08554256367759615,0.08719596856401265
573,0.0832977284541158,0.08554256367759608,0.08719596856401278
574,0.08329772845411577,0.08554256367759627,0.08719596856401247
575,0.08329772845411586,0.08554256367759622,0.08719596856401242
576,0.08329772845411595,0.08554256367759605,0.08719596856401245
577,0.08329772845411594,0.08554256367759612,0.08719596856401246
578,0.08329772845411589,0.08554256367759608,0.08719596856401236
579,0.08329772845411583,0.08554256367759619,0.0871959685640127
580,0.08329772845411576,0.0855425636775961,0.08719596856401236
581,0.08329772845411593,0.08554256367759625,0.08719596856401247
582,0.08329772845411584,0.08554256367759613,0.0871959685640126
583,0.08329772845411595,0.08554256367759627,0.08719596856401247
584,0.08329772845411593,0.08554256367759622,0.08719596856401261
585,0.08329772845411582,0.08554256367759615,0.08719596856401272
586,0.08329772845411586,0.08554256367759623,0.08719596856401235
587,0.08329772845411591,0.08554256367759626,0.08719596856401238
588,0.08329772845411597,0.08554256367759626,0.08719596856401261
589,0.08329772845411597,0.08554256367759606,0.08719596856401239
590,0.08329772845411595,0.08554256367759625,0.08719596856401236
591,0.08329772845411595,0.08554256367759626,0.08719596856401235
592,0.0832977284541159,0.08554256367759626,0.08719596856401278
593,0.08329772845411593,0.08554256367759618,0.08719596856401265
594,0.08329772845411593,0.08554256367759619,0.08719596856401265
595,0.08329772845411597,0.08554256367759619,0.08719596856401265
596,0.08329772845411589,0.08554256367759623,0.08719596856401267
597,0.08329772845411595,0.08554256367759615,0.08719596856401257
598,0.08329772845411582,0.08554256367759622,0.08719596856401263
599,0.0832977284541159,0.08554256367759606,0.08719596856401247
600,0.08329772845411587,0.08554256367759615,0.08719596856401256
601,0.08329772845411582,0.0855425636775961,0.08719596856401271
602,0.08329772845411577,0.08554256367759626,0.08719596856401265
603,0.08329772845411594,0.0855425636775962,0.0871959685640126
604,0.08329772845411577,0.08554256367759609,0.08719596856401274
605,0.08329772845411584,0.08554256367759615,0.08719596856401235
606,0.08329772845411591,0.08554256367759616,0.08719596856401261
607,0.08329772845411597,0.08554256367759619,0.08719596856401242
608,0.08329772845411594,0.08554256367759643,0.08719596856401267
609,0.08329772845411589,0.08554256367759616,0.08719596856401236
610,0.08329772845411586,0.08554256367759633,0.08719596856401253
611,0.08329772845411579,0.08554256367759647,0.08719596856401246
612,0.08329772845411587,0.08554256367759631,0.08719596856401259
613,0.08329772845411597,0.08554256367759615,0.08719596856401245
614,0.08329772845411584,0.08554256367759641,0.08719596856401272
615,0.08329772845411589,0.08554256367759623,0.08719596856401235
616,0.08329772845411589,0.08554256367759616,0.08719596856401257
617,0.08329772845411587,0.08554256367759608,0.08719596856401256
618,0.08329772845411587,0.0855425636775962,0.08719596856401252
619,0.08329772845411583,0.08554256367759631,0.08719596856401231
620,0.08329772845411597,0.08554256367759627,0.08719596856401253
621,0.08329772845411583,0.08554256367759615,0.08719596856401239
622,0.08329772845411575,0.08554256367759625,0.08719596856401242
623,0.0832977284541159,0.08554256367759619,0.08719596856401239
624,0.08329772845411591,0.08554256367759626,0.08719596856401254
625,0.08329772845411586,0.0855425636775962,0.08719596856401235
626,0.08329772845411591,0.08554256367759615,0.08719596856401261
627,0.08329772845411583,0.08554256367759612,0.08719596856401234
628,0.08329772845411593,0.08554256367759618,0.08719596856401246
629,0.08329772845411591,0.08554256367759602,0.0871959685640126
630,0.08329772845411597,0.0855425636775962,0.0871959685640124
631,0.0832977284541158,0.08554256367759613,0.08719596856401257
632,0.0832977284541158,0.08554256367759609,0.08719596856401253
633,0.08329772845411598,0.08554256367759616,0.08719596856401245
634,0.08329772845411591,0.08554256367759623,0.08719596856401247
635,0.08329772845411595,0.08554256367759618,0.0871959685640124
636,0.0832977284541158,0.0855425636775961,0.08719596856401245
637,0.08329772845411593,0.08554256367759625,0.08719596856401247
638,0.08329772845411597,0.08554256367759627,0.08719596856401252
639,0.08329772845411583,0.08554256367759619,0.08719596856401245
640,0.08329772845411593,0.08554256367759608,0.08719596856401246
641,0.08329772845411589,0.08554256367759615,0.08719596856401249
642,0.08329772845411577,0.08554256367759606,0.08719596856401238
643,0.08329772845411586,0.08554256367759616,0.08719596856401268
644,0.08329772845411595,0.0855425636775964,0.08719596856401245
645,0.08329772845411558,0.08554256367759616,0.08719596856401245
646,0.08329772845411582,0.08554256367759655,0.08719596856401263
647,0.08329772845411548,0.08554256367759641,0.08719596856401232
648,0.08329772845411604,0.08554256367759658,0.0871959685640125
649,0.08329772845411611,0.0855425636775963,0.08719596856401254
650,0.08329772845411562,0.08554256367759633,0.0871959685640126
651,0.08329772845411612,0.08554256367759634,0.08719596856401234
652,0.08329772845411562,0.08554256367759644,0.0871959685640123
653,0.083297728454116,0.08554256367759636,0.08719596856401264
654,0.08329772845411594,0.08554256367759651,0.08719596856401264
655,0.08329772845411593,0.0855425636775962,0.0871959685640123
656,0.0832977284541161,0.08554256367759636,0.08719596856401268
657,0.08329772845411551,0.08554256367759638,0.08719596856401236
658,0.08329772845411555,0.08554256367759652,0.0871959685640124
659,0.08329772845411555,0.08554256367759655,0.08719596856401267
660,0.08329772845411598,0.08554256367759631,0.08719596856401227
661,0.08329772845411546,0.08554256367759644,0.0871959685640126
662,0.08329772845411605,0.08554256367759658,0.08719596856401256
663,0.08329772845411605,0.08554256367759645,0.08719596856401265
664,0.08329772845411597,0.08554256367759636,0.08719596856401221
665,0.08329772845411612,0.08554256367759638,0.08719596856401245
666,0.08329772845411566,0.08554256367759651,0.08719596856401228
667,0.08329772845411608,0.08554256367759625,0.08719596856401232
668,0.08329772845411583,0.0855425636775965,0.0871959685640124
669,0.08329772845411582,0.08554256367759627,0.08719596856401263
670,0.08329772845411565,0.08554256367759613,0.08719596856401224
671,0.08329772845411548,0.08554256367759641,0.08719596856401254
672,0.08329772845411551,0.08554256367759638,0.08719596856401252
673,0.08329772845411582,0.08554256367759641,0.08719596856401265
674,0.08329772845411579,0.08554256367759623,0.08719596856401235
675,0.08329772845411607,0.08554256367759625,0.0871959685640123
676,0.08329772845411546,0.08554256367759629,0.0871959685640123
677,0.0832977284541157,0.08554256367759622,0.08719596856401222
678,0.08329772845411601,0.08554256367759633,0.08719596856401221
679,0.08329772845411572,0.08554256367759623,0.08719596856401247
680,0.0832977284541162,0.08554256367759627,0.0871959685640123
681,0.08329772845411583,0.08554256367759637,0.0871959685640126
682,0.0832977284541157,0.08554256367759623,0.08719596856401236
683,0.08329772845411618,0.08554256367759634,0.08719596856401227
684,0.08329772845411572,0.08554256367759652,0.08719596856401242
685,0.08329772845411626,0.08554256367759627,0.08719596856401243
686,0.08329772845411614,0.08554256367759659,0.08719596856401239
687,0.08329772845411612,0.08554256367759622,0.08719596856401236
688,0.08329772845411558,0.08554256367759618,0.08719596856401254
689,0.0832977284541161,0.0855425636775962,0.08719596856401268
690,0.08329772845411605,0.08554256367759658,0.08719596856401239
691,0.08329772845411625,0.08554256367759633,0.08719596856401247
692,0.08329772845411573,0.08554256367759627,0.08719596856401232
693,0.08329772845411612,0.08554256367759658,0.08719596856401261
694,0.08329772845411551,0.08554256367759658,0.08719596856401227
695,0.08329772845411625,0.08554256367759655,0.08719596856401235
696,0.08329772845411568,0.08554256367759622,0.0871959685640123
697,0.0832977284541158,0.08554256367759631,0.0871959685640123
698,0.08329772845411582,0.08554256367759644,0.08719596856401232
699,0.08329772845411562,0.08554256367759623,0.08719596856401232
700,0.0832977284541154,0.08554256367759647,0.08719596856401235
701,0.08329772845411597,0.08554256367759627,0.08719596856401246
702,0.08329772845411618,0.08554256367759633,0.08719596856401264
703,0.08329772845411551,0.0855425636775963,0.08719596856401249
704,0.08329772845411551,0.08554256367759626,0.08719596856401234
705,0.08329772845411565,0.0855425636775963,0.08719596856401238
706,0.08329772845411552,0.08554256367759625,0.08719596856401265
707,0.08329772845411584,0.08554256367759662,0.08719596856401224
708,0.0832977284541154,0.08554256367759633,0.0871959685640124
709,0.08329772845411561,0.08554256367759626,0.08719596856401234
710,0.08329772845411604,0.08554256367759641,0.08719596856401227
711,0.08329772845411569,0.08554256367759637,0.08719596856401234
712,0.0832977284541161,0.08554256367759637,0.08719596856401234
713,0.08329772845411539,0.08554256367759616,0.08719596856401257
714,0.08329772845411623,0.0855425636775965,0.08719596856401257
715,0.08329772845411576,0.0855425636775966,0.08719596856401246
716,0.08329772845411539,0.08554256367759616,0.08719596856401224
717,0.08329772845411565,0.08554256367759637,0.08719596856401267
718,0.08329772845411595,0.08554256367759631,0.08719596856401272
719,0.08329772845411614,0.08554256367759636,0.08719596856401232
720,0.08329772845411566,0.0855425636775963,0.08719596856401238
721,0.08329772845411573,0.08554256367759636,0.08719596856401243
722,0.08329772845411537,0.08554256367759652,0.08719596856401238
723,0.08329772845411546,0.08554256367759625,0.08719596856401254
724,0.08329772845411565,0.08554256367759641,0.08719596856401271
725,0.0832977284541154,0.08554256367759613,0.08719596856401221
726,0.08329772845411584,0.08554256367759659,0.08719596856401257
727,0.08329772845411598,0.08554256367759627,0.08719596856401246
728,0.08329772845411566,0.08554256367759641,0.08719596856401271
729,0.08329772845411558,0.08554256367759631,0.08719596856401239
730,0.0832977284541157,0.08554256367759644,0.0871959685640123
731,0.08329772845411595,0.08554256367759625,0.08719596856401243
732,0.08329772845411575,0.08554256367759648,0.08719596856401222
733,0.08329772845411554,0.08554256367759627,0.08719596856401257
734,0.08329772845411622,0.08554256367759652,0.08719596856401238
735,0.08329772845411558,0.08554256367759631,0.0871959685640125
736,0.0832977284541157,0.08554256367759644,0.0871959685640123
737,0.08329772845411618,0.08554256367759647,0.08719596856401254
738,0.08329772845411541,0.08554256367759615,0.08719596856401245
739,0.08329772845411554,0.08554256367759627,0.08719596856401257
740,0.08329772845411566,0.08554256367759641,0.08719596856401227
741,0.0832977284541158,0.08554256367759654,0.08719596856401261
742,0.08329772845411593,0.08554256367759666,0.08719596856401252
743,0.08329772845411551,0.08554256367759623,0.0871959685640122
744,0.08329772845411608,0.08554256367759636,0.08719596856401243
745,0.08329772845411554,0.08554256367759627,0.08719596856401224
746,0.08329772845411565,0.08554256367759638,0.08719596856401246
747,0.08329772845411543,0.08554256367759616,0.08719596856401224
748,0.08329772845411554,0.08554256367759627,0.08719596856401224
749,0.08329772845411565,0.08554256367759638,0.08719596856401224
750,0.0832977284541161,0.08554256367759638,0.08719596856401246
751,0.08329772845411587,0.0855425636775966,0.08719596856401268
752,0.08329772845411587,0.0855425636775966,0.08719596856401268
753,0.0832977284541161,0.08554256367759638,0.08719596856401235
754,0.0832977284541162,0.0855425636775965,0.08719596856401257
755,0.0832977284541161,0.08554256367759638,0.08719596856401246
756,0.08329772845411587,0.0855425636775966,0.08719596856401268
757,0.0832977284541162,0.0855425636775965,0.08719596856401257
758,0.08329772845411587,0.0855425636775966,0.08719596856401268
759,0.0832977284541162,0.0855425636775965,0.08719596856401257
760,0.08329772845411543,0.08554256367759616,0.08719596856401224
761,0.08329772845411576,0.0855425636775965,0.08719596856401257
762,0.08329772845411554,0.08554256367759627,0.08719596856401235
763,0.08329772845411565,0.08554256367759638,0.08719596856401246
764,0.08329772845411598,0.08554256367759627,0.08719596856401235
765,0.0832977284541162,0.0855425636775965,0.08719596856401257
766,0.0832977284541161,0.08554256367759638,0.08719596856401246
767,0.08329772845411554,0.08554256367759627,0.08719596856401235
768,0.08329772845411598,0.08554256367759627,0.08719596856401235
769,0.08329772845411576,0.0855425636775965,0.08719596856401257
770,0.0832977284541161,0.08554256367759638,0.08574449818341578
771,0.08308605919214895,0.08308605919214895,0.08308605919214884
772,0.08024568007310517,0.08024568007310517,0.08024568007310517
773,0.07738646487875012,0.07738646487875012,0.07738646487875012
774,0.0745281606774082,0.0745281606774082,0.0745281606774082
775,0.07151220454609208,0.07151220454609208,0.07151220454609208
776,0.06842266456425572,0.06842266456425572,0.06842266456425572
777,0.06533409485766262,0.06533409485766262,0.06533409485766262
778,0.062124432846141,0.062124432846141,0.062124432846141
779,0.058770099761335404,0.058770099761335404,0.058770099761335404
780,0.03838345346053873,0.056965186074099505,0.05724066858655108
781,0.051994168421804376,0.051994168421804376,0.051994168421804154
782,0.04833599401045763,0.04833599401045763,0.04833599401045752
783,0.044678907274194435,0.044678907274194435,0.044678907274194435
784,0.04102292761110271,0.04102292761110271,0.04102292761110271
785,0.03701682454731203,0.03701682454731203,0.03701682454731192
786,0.03301178090769352,0.03301178090769352,0.03301178090769352
787,0.029007902216623638,0.029007902216623638,0.029007902216623638
788,0.024697348366320093,0.024697348366320093,0.024697348366320093
789,0.02029447558133579,0.02029447558133579,0.02029447558133579
790,0.015892825110748077,0.015892825110748077,0.015892825110748077
791,0.011249651280153983,0.011249651280153983,0.011249651280153983
792,0.00639279071151444,0.00639279071151444,0.00639279071151444
793,0.0015372092737294674,0.0015372092737294674,0.0015372092737294674
794,-0.0034677388654914543,-0.0034677388654914543,-0.0034677388654914543
795,-0.00884161693934049,-0.00884161693934049,-0.00884161693934049
796,-0.014214159654795333,-0.014214159654795333,-0.014214159654795444
797,-0.0196106194924357,-0.0196106194924357,-0.0196106194924357
798,-0.02557196784457272,-0.02557196784457272,-0.02557196784457272
799,-0.03153192523887205,-0.03153192523887205,-0.03153192523887216
800,-0.0374904732884791,-0.0374904732884791,-0.0374904732884791
801,-0.043976859308373584,-0.043976859308373584,-0.043976859308373584
802,-0.05060258371967408,-0.05060258371967408,-0.05060258371967408
803,-0.05722684408457912,-0.05722684408457912,-0.05722684408457912
804,-0.06425041934873454,-0.06425041934873454,-0.06425041934873454
805,-0.07162849853237652,-0.07162849853237652,-0.07162849853237652
806,-0.07900505968590832,-0.07900505968590832,-0.07900505968590832
807,-0.08660197723267882,-0.08660197723267882,-0.08660197723267882
808,-0.09482734056665842,-0.09482734056665842,-0.09482734056665842
809,-0.10305113264261667,-0.10305113264261667,-0.10305113264261667
810,-0.111273335892344,-0.111273335892344,-0.11127333589234412
811,-0.11750113267851314,-0.11750113267851314,-0.11750113267851325
812,-0.12368848575472191,-0.12368848575472191,-0.12368848575472202
813,-0.12987419784255483,-0.12987419784255483,-0.12987419784255483
814,-0.13181465520914348,-0.13181465520914348,-0.13181465520914348
815,-0.13184019900643695,-0.13184019900643695,-0.13184019900643695
816,-0.13186405049542205,-0.13186405049542205,-0.13186405049542205
817,-0.1318861927611652,-0.1318861927611652,-0.1318861927611652
818,-0.13190660898835316,-0.13190660898835316,-0.13190660898835327
819,-0.13192528246570168,-0.13192528246570168,-0.1319252824657018
820,-0.13194219658073558,-0.13194219658073558,-0.1319421965807357
821,-0.1319573348237414,-0.1319573348237414,-0.1319573348237414
822,-0.13197068078942975,-0.13197068078942975,-0.13197068078942975
823,-0.13198221817784672,-0.13198221817784672,-0.13198221817784683
824,-0.13199193079576255,-0.13199193079576255,-0.13199193079576266
825,-0.13199980255801924,-0.13199980255801924,-0.13199980255801924
826,-0.13200581748875084,-0.13200581748875084,-0.13200581748875095
827,-0.13200995972263996,-0.13200995972263996,-0.13200995972264007
828,-0.13201221350618997,-0.13201221350618997,-0.13201221350618997
829,-0.1320125631989828,-0.1320125631989828,-0.1320125631989829
830,-0.13201099327489874,-0.13201099327489874,-0.13201099327489885
831,-0.13200748832335174,-0.13200748832335174,-0.13200748832335185
832,-0.13200203305053215,-0.13200203305053215,-0.13200203305053226
833,-0.13199461228060538,-0.13199461228060538,-0.1319946122806055
834,-0.13198521095692373,-0.13198521095692373,-0.13198521095692384
835,-0.13197381414323217,-0.13197381414323217,-0.13197381414323228
836,-0.13196040702485778,-0.13196040702485778,-0.131960407024858
837,-0.1319449749098921,-0.1319449749098921,-0.13194497490989232
838,-0.13192750323036595,-0.13192750323036595,-0.13192750323036617
839,-0.13190797754342054,-0.13190797754342054,-0.13190797754342087
840,-0.0993234410100996,-0.11378141582335122,-0.1581427270971073
841,-0.1318627070083097,-0.1318627070083097,-0.13186270700831004
842,-0.131836933910344,-0.131836933910344,-0.131836933910345
843,-0.13180905030762813,-0.13180905030762813,-0.13180905030762968
844,-0.1317790424000379,-0.1317790424000379,-0.13177904240004013
845,-0.1330642520934333,-0.1330642520934333,-0.13293081034683973
846,-0.1371833443713545,-0.1371833443713545,-0.13786826053075352
847,-0.1413002717399925,-0.1413002717399925,-0.14280354580538412
848,-0.14541502093351744,-0.14541502093351744,-0.14773665290490168
849,-0.15115681902166356,-0.15115681902166356,-0.15381759726021282
850,-0.15999173235366682,-0.15999173235366682,-0.16272715286881634
851,-0.16882442853506852,-0.16882442853506852,-0.1716344913268184
852,-0.17765489485156793,-0.17765489485156793,-0.1805395999199182
853,-0.1855569428584537,-0.1855569428584537,-0.18860644328316045
854,-0.19136311548422613,-0.19136311548422613,-0.19442224361509186
855,-0.19716702094932714,-0.19716702094932714,-0.20023577678635185
856,-0.20296864710761264,-0.20296864710761264,-0.20604703065079644
857,-0.2083495475901027,-0.2083495475901027,-0.21148549200601507
858,-0.21113949701450174,-0.21113949701450174,-0.21422048450684394
859,-0.21392713156498333,-0.21392713156498333,-0.21695316213375526
860,-0.21671243967955967,-0.21671243967955967,-0.21968351332476144
861,-0.21949540994470607,-0.21949540994470607,-0.22241152666633768
862,-0.22009189039059318,-0.22009189039059318,-0.22292480127214287
863,-0.21996865208169114,-0.21996865208169114,-0.2226870641205948
864,-0.219843042583015,-0.219843042583015,-0.22244695577927254
865,-0.21971505108428946,-0.21971505108428946,-0.22220446543790084
866,-0.21958466692834666,-0.21958466692834666,-0.2219595824393119
867,-0.2153585894091612,-0.2153585894091612,-0.21729034013820958
868,-0.21113009265071414,-0.21113009265071414,-0.21261867813771274
869,-0.2068991721911183,-0.2068991721911183,-0.20794459243606722
870,-0.20266581799450678,-0.20266581799450678,-0.2032680729974059
871,-0.19843002018249978,-0.19843002018249978,-0.1985891099433491
872,-0.19379109257211347,-0.19379109257211347,-0.1937910925721138
873,-0.18892531267988677,-0.18892531267988677,-0.18892531267988721
874,-0.18405706049043602,-0.18405706049043602,-0.18405706049043635
875,-0.1791863267636602,-0.1791863267636602,-0.17918632676366053
876,-0.17431310242105325,-0.17431310242105325,-0.17431310242105358
877,-0.16943737854649354,-0.16943737854649354,-0.16943737854649388
878,-0.16510654612979292,-0.16510654612979292,-0.16510654612979303
879,-0.16215143051144465,-0.16215143051144465,-0.16215143051144487
880,-0.15919378959479535,-0.15919378959479535,-0.15919378959479547
881,-0.15623361512091594,-0.15623361512091594,-0.15623361512091605
882,-0.15327089899703283,-0.15327089899703283,-0.15327089899703294
883,-0.15030563329724667,-0.15030563329724667,-0.15030563329724667
884,-0.14733781026324388,-0.14733781026324388,-0.14733781026324388
885,-0.14436742230498978,-0.14436742230498978,-0.1443674223049899
886,-0.14139446200141714,-0.14139446200141714,-0.14139446200141714
887,-0.14061428445438007,-0.14061428445438007,-0.14061428445438007
888,-0.13983152286390577,-0.13983152286390577,-0.13983152286390577
889,-0.13904616768537914,-0.13904616768537914,-0.13904616768537914
890,-0.13825821218021295,-0.13825821218021295,-0.13825821218021295
891,-0.13746764978203507,-0.13746764978203507,-0.13746764978203507
892,-0.1366744740973025,-0.1366744740973025,-0.1366744740973025
893,-0.13587867890590366,-0.13587867890590366,-0.13587867890590366
894,-0.13508025816175018,-0.13508025816175018,-0.13508025816175018
895,-0.1342792059933524,-0.1342792059933524,-0.1342792059933524
896,-0.1334755167043885,-0.1334755167043885,-0.1334755167043885
897,-0.13266918477425527,-0.13266918477425527,-0.13266918477425527
898,-0.13186020485861227,-0.13186020485861227,-0.13186020485861227
899,-0.1310485717899098,-0.1310485717899098,-0.1310485717899098
900,-0.1593428875630366,-0.09092654337969386,-0.16140977685816538
901,-0.12941732641017922,-0.12941732641017922,-0.12941732641017922
902,-0.12859770465260267,-0.12859770465260267,-0.12859770465260267
903,-0.1277754108498439,-0.1277754108498439,-0.1277754108498439
904,-0.12695044072582207,-0.12695044072582207,-0.12695044072582207
905,-0.12612279018416694,-0.12612279018416694,-0.12612279018416694
906,-0.12529245530865973,-0.12529245530865973,-0.12529245530865973
907,-0.1251072242113469,-0.1251072242113469,-0.1251072242113469
908,-0.1249193014899116,-0.1249193014899116,-0.1249193014899116
909,-0.12472868377112545,-0.12472868377112545,-0.12472868377112545
910,-0.12453536786355734,-0.12453536786355734,-0.12453536786355734
911,-0.12433935075795666,-0.12433935075795666,-0.12433935075795666
912,-0.1241406296276173,-0.1241406296276173,-0.1241406296276173
913,-0.12393920182873508,-0.12393920182873508,-0.12393920182873508
914,-0.12373506490074804,-0.12373506490074804,-0.12373506490074804
915,-0.12352821656666646,-0.12352821656666646,-0.12352821656666646
916,-0.12331865473338921,-0.12331865473338921,-0.12331865473338921
917,-0.12310637749200837,-0.12310637749200837,-0.12310637749200837
918,-0.12289138311809755,-0.12289138311809755,-0.12289138311809755
919,-0.12267367007199359,-0.12267367007199359,-0.12267367007199359
920,-0.12245323699905919,-0.12245323699905919,-0.12245323699905919
921,-0.12223008272993618,-0.12223008272993618,-0.12223008272993618
922,-0.12200420628078512,-0.12200420628078512,-0.12200420628078512
923,-0.12177560685351196,-0.12177560685351196,-0.12177560685351196
924,-0.12154428383598204,-0.12154428383598204,-0.12154428383598204
925,-0.12131023680221942,-0.12131023680221942,-0.12131023680221942
926,-0.12107346551259646,-0.12107346551259646,-0.12107346551259646
927,-0.12083396991400808,-0.12083396991400808,-0.12083396991400808
928,-0.12059175014003387,-0.12059175014003387,-0.12059175014003387
929,-0.12034680651108542,-0.12034680651108542,-0.12034680651108542
930,-0.12009913953454543,-0.12009913953454543,-0.12009913953454543
931,-0.11984874990488659,-0.11984874990488659,-0.11984874990488659
932,-0.1195956385037854,-0.1195956385037854,-0.1195956385037854
933,-0.11933980640021602,-0.11933980640021602,-0.11933980640021602
934,-0.11908125485053578,-0.11908125485053578,-0.11908125485053578
935,-0.11881998529855475,-0.11881998529855475,-0.11881998529855475
936,-0.11855599937559524,-0.11855599937559524,-0.11855599937559524
937,-0.11828929890053441,-0.11828929890053441,-0.11828929890053441
938,-0.11801988587983736,-0.11801988587983736,-0.11801988587983736
939,-0.11774776250757446,-0.11774776250757446,-0.11774776250757446
940,-0.11747293116542845,-0.11747293116542845,-0.11747293116542845
941,-0.117195394422685,-0.117195394422685,-0.117195394422685
942,-0.11691515503621319,-0.11691515503621319,-0.11691515503621319
