Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2,Profile_iter_3,Profile_iter_4,Profile_iter_5,Profile_iter_6,Profile_iter_7,Profile_iter_8,Profile_iter_9,Profile_iter_10,Profile_iter_11,Profile_iter_12,Profile_iter_13,Profile_iter_14,Profile_iter_15,Profile_iter_16,Profile_iter_17,Profile_iter_18,Profile_iter_19,Profile_iter_20,Profile_iter_21,Profile_iter_22,Profile_iter_23,Profile_iter_24,Profile_iter_25,Profile_iter_26,Profile_iter_27,Profile_iter_28,Profile_iter_29,Profile_iter_30
220,1.7871463485047114,1.7886253579700382,1.822716719068681,1.8244880902646963,1.8289023532510185,1.8311412275050314,1.811409820617425,1.8460888176081878,1.8478527698560454,1.8591418640240636,1.8671356115594655,1.839965926583733,1.86334316842959,1.870568872295016,1.87397454593933,1.8522765531125753,1.883493837737325,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876398,1.8850441089591863,1.886093474176559,1.8851979873406877,1.8856249838183134,1.8713681356433085,1.8668808186983097,1.896165785301006,1.9015163104558788,1.8976890320065567,1.9066675731592018
221,1.789676252128388,1.7911552615937145,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8114098206174245,1.8460888176081878,1.8478527698560456,1.8591418640240633,1.867135611559466,1.8399659265837331,1.8633431684295902,1.8705688722950158,1.87397454593933,1.852276553112575,1.883493837737325,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876398,1.8850441089591863,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8739767251246566,1.8694894081796576,1.8961657853010059,1.9015163104558785,1.8976890320065571,1.9066675731592018
222,1.789676252128388,1.7911552615937145,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050312,1.8114098206174245,1.8460888176081873,1.8478527698560454,1.8591418640240636,1.867135611559466,1.8425745160650808,1.86334316842959,1.8705688722950156,1.87397454593933,1.8548851425939232,1.883493837737325,1.8827475013716675,1.8808605310286162,1.8840158268123368,1.88501172328764,1.885044108959186,1.8860934741765591,1.8851979873406879,1.8856249838183137,1.8749696985317348,1.8704823815867355,1.8961657853010059,1.9015163104558785,1.897689032006557,1.9066675731592015
223,1.789676252128388,1.791155261593714,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8140184100987724,1.8460888176081875,1.8478527698560454,1.8591418640240631,1.8671356115594657,1.843567489472159,1.8633431684295905,1.8705688722950156,1.8739745459393302,1.8558781160010014,1.8834938377373251,1.8827475013716672,1.880860531028616,1.884015826812337,1.8850117232876402,1.8850441089591858,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8749696985317348,1.870482381586735,1.8961657853010059,1.9015163104558785,1.8976890320065567,1.9066675731592018
224,1.792284841609736,1.7937638510750624,1.822716719068681,1.824488090264696,1.8289023532510185,1.8311412275050314,1.8150113835058503,1.8460888176081878,1.8478527698560454,1.8591418640240631,1.867135611559466,1.8435674894721594,1.8633431684295905,1.8705688722950156,1.87397454593933,1.8558781160010014,1.8834938377373254,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876402,1.8850441089591863,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8751983677480846,1.8707110508030858,1.8961657853010059,1.9015163104558785,1.8976890320065567,1.9066675731592018
225,1.7932778150168138,1.7947568244821404,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8150113835058503,1.8460888176081873,1.8478527698560454,1.8591418640240636,1.867135611559466,1.8437961586885092,1.8633431684295905,1.8705688722950156,1.87397454593933,1.8561067852173512,1.883493837737325,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876398,1.8850441089591863,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8780301509707371,1.8735428340257383,1.8961657853010059,1.9015163104558785,1.8976890320065571,1.9066675731592018
226,1.7932778150168138,1.7947568244821404,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.815240052722201,1.8460888176081878,1.8478527698560454,1.8591418640240631,1.8671356115594655,1.8466279419111618,1.8633431684295905,1.8705688722950156,1.87397454593933,1.8589385684400037,1.883493837737325,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876398,1.8850441089591863,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8780301509707371,1.8735428340257383,1.8961657853010059,1.9015163104558785,1.8976890320065571,1.9066675731592018
227,1.793506484233164,1.7949854936984906,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8180718359448536,1.8460888176081873,1.8478527698560454,1.8591418640240636,1.8671356115594655,1.8466279419111613,1.8633431684295905,1.870568872295016,1.87397454593933,1.8589385684400037,1.8834938377373254,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876398,1.8850441089591863,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8780301509707371,1.8735428340257378,1.8961657853010059,1.9015163104558785,1.8976890320065567,1.9066675731592018
228,1.7963382674558166,1.7978172769211431,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8180718359448536,1.8460888176081878,1.8478527698560454,1.8591418640240631,1.8671356115594655,1.8466279419111618,1.86334316842959,1.870568872295016,1.87397454593933,1.8589385684400037,1.883493837737325,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876402,1.8850441089591863,1.886093474176559,1.8851979873406877,1.8856249838183137,1.87917448097725,1.8746871640322507,1.8961657853010059,1.9015163104558785,1.8976890320065567,1.9066675731592018
229,1.7963382674558166,1.7978172769211431,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.818071835944853,1.8460888176081878,1.8478527698560454,1.8591418640240631,1.867135611559466,1.8477722719176741,1.86334316842959,1.870568872295016,1.87397454593933,1.8600828984465165,1.883493837737325,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876398,1.8850441089591858,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8806056317048903,1.876118314759891,1.8961657853010059,1.9015163104558785,1.8976890320065571,1.9066675731592018
230,1.7963382674558166,1.7978172769211431,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8192161659513655,1.8460888176081878,1.8478527698560454,1.8591418640240636,1.8671356115594655,1.849203422645315,1.8633431684295905,1.870568872295016,1.87397454593933,1.8615140491741569,1.883493837737325,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876402,1.8850441089591858,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8806056317048903,1.8761183147598908,1.8961657853010059,1.9015163104558785,1.8976890320065571,1.9066675731592018
231,1.797482597462329,1.7989616069276555,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8206473166790063,1.8460888176081878,1.8478527698560454,1.8591418640240631,1.8671356115594655,1.8492034226453145,1.86334316842959,1.8705688722950156,1.87397454593933,1.8615140491741569,1.8834938377373254,1.8827475013716675,1.8808605310286162,1.8840158268123373,1.88501172328764,1.885044108959186,1.8860934741765587,1.8851979873406874,1.8856249838183137,1.8806056317048903,1.876118314759891,1.8961657853010059,1.9015163104558785,1.897689032006557,1.9066675731592015
232,1.7989137481899697,1.8003927576552963,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8206473166790065,1.8460888176081875,1.8478527698560454,1.8591418640240636,1.8671356115594657,1.849203422645315,1.86334316842959,1.870568872295016,1.8739745459393298,1.8615140491741573,1.8834938377373251,1.8827475013716677,1.880860531028616,1.884015826812337,1.8850117232876398,1.8850441089591863,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8823840602362878,1.8778967432912888,1.8961657853010059,1.9015163104558785,1.8976890320065571,1.9066675731592018
233,1.7989137481899695,1.800392757655296,1.8227167190686815,1.824488090264696,1.828902353251019,1.8311412275050314,1.8206473166790063,1.8460888176081873,1.8478527698560454,1.8591418640240631,1.8671356115594655,1.850981851176712,1.8633431684295905,1.870568872295016,1.87397454593933,1.8632924777055544,1.883493837737325,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876402,1.8850441089591858,1.886093474176559,1.8851979873406877,1.885624983818314,1.8827496435276805,1.8782623265826812,1.8961657853010057,1.9015163104558788,1.8976890320065571,1.9066675731592018
234,1.7989137481899697,1.8003927576552963,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.822425745210404,1.8460888176081878,1.8478527698560456,1.8591418640240633,1.8671356115594655,1.8513474344681047,1.8633431684295902,1.8705688722950158,1.87397454593933,1.863658060996947,1.883493837737325,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876398,1.8850441089591858,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8827496435276805,1.8782623265826817,1.8961657853010059,1.9015163104558785,1.8976890320065571,1.9066675731592018
235,1.800692176721367,1.8021711861866936,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050312,1.8227913285017965,1.8460888176081873,1.8478527698560454,1.8591418640240636,1.8671356115594655,1.8513474344681051,1.8633431684295905,1.870568872295016,1.87397454593933,1.863658060996947,1.8834938377373254,1.8827475013716675,1.880860531028616,1.884015826812337,1.8850117232876402,1.8850441089591863,1.886093474176559,1.8851979873406877,1.8856249838183137,1.8831498240816615,1.8786625071366625,1.8961657853010059,1.9015163104558785,1.8976890320065571,1.9066675731592018
236,1.80105776001276,1.802536769478086,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.822791328501797,1.8460888176081873,1.8478527698560454,1.8591418640240631,1.867135611559466,1.8517476150220857,1.8633431684295905,1.870568872295016,1.87397454593933,1.8640582415509281,1.883493837737325,1.8827475013716675,1.8808605310286162,1.8840158268123368,1.88501172328764,1.885044108959186,1.8860934741765591,1.8851979873406874,1.8856249838183137,1.8845112006120404,1.880023883667041,1.8961657853010059,1.9015163104558785,1.897689032006557,1.9066675731592015
237,1.80105776001276,1.8025367694780865,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8231915090557778,1.8460888176081875,1.8478527698560454,1.8591418640240631,1.8671356115594657,1.8531089915524648,1.86334316842959,1.8705688722950156,1.8739745459393298,1.8654196180813067,1.8834938377373251,1.8827475013716672,1.880860531028616,1.8840158268123373,1.88501172328764,1.8850441089591863,1.8860934741765591,1.8851979873406879,1.885624983818314,1.8845112006120404,1.880023883667041,1.896165785301006,1.9015163104558785,1.8976890320065571,1.9066675731592018
238,1.8014579405667408,1.8029369500320673,1.8227167190686815,1.8244880902646965,1.828902353251019,1.8311412275050314,1.8245528855861561,1.8460888176081875,1.8478527698560454,1.8591418640240631,1.8671356115594655,1.8531089915524646,1.86334316842959,1.8705688722950156,1.87397454593933,1.8654196180813072,1.8834938377373251,1.8827475013716677,1.880860531028616,1.884015826812337,1.88501172328764,1.885044108959186,1.8860934741765587,1.8851979873406874,1.885624983818314,1.8845112006120404,1.8800238836670413,1.8961657853010059,1.9015163104558785,1.8976890320065567,1.9066675731592015
239,1.8028193170971194,1.8042983265624462,1.822716719068681,1.8244880902646963,1.8289023532510185,1.8311412275050314,1.8245528855861561,1.8460888176081878,1.8478527698560456,1.8591418640240633,1.8671356115594657,1.8531089915524646,1.8633431684295902,1.8705688722950156,1.8739745459393298,1.865419618081307,1.8834938377373251,1.8827475013716675,1.8808605310286157,1.8840158268123368,1.88501172328764,1.885044108959186,1.886093474176559,1.8851979873406879,1.8856249838183137,1.885414292425476,1.8809269754804765,1.8961657853010057,1.9015163104558783,1.8976890320065565,1.9066675731592015
240,1.8028193170971196,1.8042983265624462,1.8227167190686813,1.824488090264696,1.8289023532510187,1.8311412275050314,1.8245528855861564,1.8460888176081875,1.8478527698560454,1.8591418640240636,1.867135611559466,1.8540120833659006,1.8633431684295902,1.8705688722950156,1.8739745459393298,1.8663227098947428,1.8834938377373254,1.8827475013716675,1.880860531028616,1.8840158268123366,1.8850117232876398,1.8850441089591858,1.886093474176559,1.8851979873406877,1.8856249838183134,1.8859339301841516,1.8814466132391525,1.8961657853010059,1.9015163104558783,1.8976890320065567,1.9066675731592015
241,1.8028193170971196,1.8042983265624464,1.822716719068681,1.824488090264696,1.828902353251019,1.8311412275050312,1.825455977399592,1.8460888176081878,1.8478527698560452,1.8591418640240633,1.8671356115594657,1.8545317211245764,1.86334316842959,1.8705688722950158,1.8739745459393302,1.8668423476534184,1.883493837737325,1.8827475013716675,1.880860531028616,1.8840158268123368,1.88501172328764,1.8850441089591863,1.8860934741765591,1.8851979873406877,1.8856249838183137,1.8859339301841516,1.8814466132391527,1.896165785301006,1.9015163104558783,1.897689032006557,1.9066675731592018
242,1.8037224089105552,1.8052014183758818,1.8227167190686813,1.8244880902646965,1.8289023532510185,1.8311412275050312,1.8259756151582676,1.8460888176081873,1.8478527698560456,1.8591418640240633,1.8671356115594657,1.8545317211245764,1.8633431684295902,1.8705688722950156,1.8739745459393298,1.866842347653418,1.883493837737325,1.8827475013716675,1.880860531028616,1.8840158268123368,1.8850117232876402,1.8850441089591858,1.8860934741765591,1.8851979873406879,1.8856249838183132,1.8859899684285604,1.881502651483561,1.8961657853010059,1.9015163104558785,1.8976890320065567,1.9066675731592013
243,1.804242046669231,1.8057210561345576,1.8227167190686815,1.824488090264696,1.8289023532510187,1.8311412275050314,1.8259756151582678,1.8460888176081873,1.8478527698560454,1.8591418640240633,1.867135611559466,1.8545877593689848,1.8633431684295902,1.8705688722950156,1.8739745459393302,1.8668983858978272,1.8834938377373254,1.8827475013716675,1.8808605310286162,1.884015826812337,1.8850117232876398,1.885044108959186,1.8860934741765591,1.8851979873406879,1.8856249838183134,1.887055769064788,1.8825684521197887,1.896165785301006,1.901516310455878,1.8976890320065563,1.9066675731592013
244,1.8042420466692308,1.8057210561345576,1.822716719068681,1.824488090264696,1.8289023532510187,1.8311412275050316,1.8260316534026768,1.8460888176081875,1.8478527698560456,1.8591418640240636,1.8671356115594657,1.8556535600052126,1.86334316842959,1.8705688722950156,1.87397454593933,1.8679641865340546,1.883493837737325,1.8827475013716672,1.8808605310286157,1.8840158268123368,1.88501172328764,1.8850441089591858,1.886093474176559,1.8851979873406877,1.8856249838183134,1.8870557690647876,1.8825684521197887,1.896165785301006,1.901516310455878,1.8976890320065567,1.9066675731592013
245,1.8042980849136396,1.8057770943789666,1.8227167190686815,1.824488090264696,1.828902353251019,1.8311412275050314,1.8270974540389042,1.8460888176081873,1.8478527698560456,1.8591418640240631,1.867135611559466,1.8556535600052126,1.8633431684295902,1.8705688722950156,1.87397454593933,1.8679641865340546,1.8834938377373254,1.8827475013716672,1.8808605310286157,1.8840158268123366,1.88501172328764,1.8850441089591863,1.8860934741765591,1.8851979873406879,1.8856249838183134,1.8870557690647878,1.882568452119789,1.8961657853010059,1.9015163104558779,1.8976890320065563,1.906667573159201
246,1.8053638855498673,1.806842895015194,1.8227167190686813,1.8244880902646965,1.8289023532510187,1.8311412275050314,1.827097454038904,1.8460888176081875,1.8478527698560454,1.8591418640240633,1.867135611559466,1.8556535600052124,1.86334316842959,1.8705688722950158,1.8739745459393302,1.8679641865340546,1.883493837737325,1.8827475013716677,1.8808605310286157,1.8840158268123366,1.88501172328764,1.8850441089591863,1.8860934741765591,1.8851979873406879,1.8856249838183134,1.8874574012187333,1.8829700842737345,1.8961657853010059,1.9015163104558783,1.8976890320065567,1.9066675731592015
247,1.8053638855498675,1.8068428950151942,1.822716719068681,1.8244880902646963,1.8289023532510185,1.8311412275050314,1.8270974540389042,1.8460888176081873,1.8478527698560454,1.8591418640240636,1.8671356115594657,1.856055192159158,1.8633431684295902,1.8705688722950156,1.8739745459393302,1.868365818688,1.8834938377373251,1.8827475013716677,1.880860531028616,1.8840158268123366,1.88501172328764,1.885044108959186,1.886093474176559,1.8851979873406877,1.8856249838183132,1.8879090219401147,1.8834217049951159,1.8961657853010059,1.901516310455878,1.8976890320065565,1.9066675731592013
248,1.8053638855498675,1.806842895015194,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8274990861928497,1.8460888176081875,1.8478527698560454,1.8591418640240633,1.8671356115594657,1.8565068128805395,1.8633431684295902,1.8705688722950158,1.87397454593933,1.8688174394093813,1.8834938377373251,1.8827475013716675,1.880860531028616,1.8840158268123366,1.88501172328764,1.885044108959186,1.886093474176559,1.8851979873406877,1.8856249838183132,1.8879090219401147,1.8834217049951159,1.8961657853010059,1.901516310455878,1.8976890320065565,1.9066675731592013
249,1.8057655177038128,1.8072445271691393,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050314,1.8279507069142311,1.8460888176081875,1.8478527698560454,1.8591418640240633,1.8671356115594657,1.8565068128805393,1.8633431684295902,1.8705688722950156,1.87397454593933,1.8688174394093813,1.883493837737325,1.8827475013716675,1.880860531028616,1.8840158268123364,1.88501172328764,1.885044108959186,1.886093474176559,1.8851979873406877,1.8856249838183132,1.8879090219401147,1.8834217049951156,1.8961657853010059,1.9015163104558777,1.897689032006556,1.9066675731592009
250,1.8062171384251944,1.807696147890521,1.8227167190686813,1.824488090264696,1.8289023532510187,1.8311412275050312,1.8279507069142311,1.8460888176081873,1.8478527698560456,1.8591418640240631,1.867135611559466,1.8565068128805395,1.8633431684295902,1.8705688722950158,1.8739745459393302,1.8688174394093813,1.8834938377373251,1.8827475013716672,1.880860531028616,1.8840158268123368,1.8850117232876402,1.885044108959186,1.886093474176559,1.8851979873406877,1.885624983818313,1.8884565101255146,1.8839691931805167,1.8961657853010059,1.9015163104558777,1.897689032006556,1.9066675731592009
251,1.8062171384251946,1.8076961478905211,1.8227167190686813,1.8244880902646963,1.8289023532510185,1.8311412275050314,1.8279507069142313,1.8460888176081875,1.8478527698560454,1.8591418640240633,1.8671356115594657,1.8570543010659404,1.86334316842959,1.870568872295016,1.87397454593933,1.8693649275947821,1.883493837737325,1.8827475013716675,1.8808605310286162,1.8840158268123361,1.88501172328764,1.8850441089591858,1.8860934741765587,1.8851979873406877,1.8856249838183126,1.8885206319967631,1.8840333150517647,1.8961657853010057,1.9015163104558779,1.8976890320065563,1.9066675731592007
252,1.8062171384251944,1.807696147890521,1.8227167190686815,1.8244880902646965,1.8289023532510187,1.8311412275050312,1.8284981950996317,1.8460888176081873,1.8478527698560456,1.8591418640240631,1.867135611559466,1.8571184229371882,1.8633431684295902,1.8705688722950158,1.8739745459393302,1.8694290494660297,1.8834938377373251,1.8827475013716677,1.880860531028616,1.884015826812336,1.88501172328764,1.885044108959186,1.886093474176559,1.8851979873406877,1.8856249838183128,1.8885206319967631,1.8840333150517643,1.8961657853010059,1.9015163104558777,1.897689032006556,1.9066675731592009
253,1.8067646266105952,1.8082436360759213,1.8227167190686813,1.8244880902646963,1.8289023532510185,1.8311412275050314,1.8285623169708796,1.8460888176081878,1.8478527698560452,1.8591418640240631,1.867135611559466,1.8571184229371882,1.8633431684295902,1.8705688722950158,1.8739745459393298,1.8694290494660297,1.8834938377373251,1.8827475013716677,1.880860531028616,1.884015826812336,1.88501172328764,1.885044108959186,1.886093474176559,1.8851979873406877,1.8856249838183128,1.8886466632589256,1.8841593463139275,1.8961657853010059,1.9015163104558777,1.897689032006556,1.9066675731592009
254,1.806828748481843,1.8083077579471696,1.8227167190686813,1.8244880902646963,1.828902353251019,1.8311412275050314,1.82856231697088,1.8460888176081873,1.8478527698560452,1.8591418640240631,1.8671356115594655,1.857244454199351,1.8633431684295902,1.8705688722950158,1.8739745459393298,1.8695550807281922,1.8834938377373251,1.8827475013716677,1.880860531028616,1.884015826812336,1.8850117232876398,1.885044108959186,1.886093474176559,1.8851979873406877,1.885624983818313,1.8889125708028245,1.884425253857826,1.8961657853010059,1.901516310455877,1.8976890320065554,1.9066675731592002
255,1.806828748481843,1.8083077579471696,1.8227167190686813,1.8244880902646963,1.828902353251019,1.8311412275050314,1.8286883482330425,1.8460888176081878,1.8478527698560456,1.8591418640240633,1.8671356115594657,1.8575103617432498,1.86334316842959,1.870568872295016,1.87397454593933,1.869820988272091,1.8834938377373254,1.8827475013716675,1.880860531028616,1.884015826812336,1.8850117232876402,1.885044108959186,1.886093474176559,1.8851979873406879,1.8856249838183121,1.8889125708028243,1.8844252538578263,1.896165785301006,1.9015163104558765,1.897689032006555,1.9066675731591998
256,1.8069547797440058,1.8084337892093323,1.822716719068681,1.824488090264696,1.8289023532510187,1.8311412275050316,1.8289542557769416,1.8460888176081878,1.8478527698560452,1.8591418640240633,1.8671356115594655,1.85751036174325,1.86334316842959,1.8705688722950156,1.87397454593933,1.869820988272091,1.883493837737325,1.8827475013716675,1.880860531028616,1.8840158268123353,1.88501172328764,1.8850441089591858,1.8860934741765587,1.8851979873406877,1.8856249838183112,1.8889125708028236,1.884425253857826,1.8961657853010059,1.9015163104558763,1.8976890320065547,1.9066675731591995
257,1.807220687287905,1.8086996967532316,1.822716719068681,1.824488090264696,1.8289023532510187,1.8311412275050312,1.8289542557769416,1.8460888176081878,1.8478527698560456,1.8591418640240631,1.867135611559466,1.85751036174325,1.8633431684295902,1.8720982491028542,1.87397454593933,1.8698209882720909,1.8834938377373251,1.8827475013716677,1.8808605310286162,1.8840158268123348,1.88501172328764,1.8850441089591863,1.8860934741765591,1.8851979873406877,1.8856249838183115,1.8890545241847438,1.8845672072397468,1.8961657853010059,1.9015163104558763,1.8976890320065547,1.9066675731591995
258,1.8072206872879046,1.8086996967532316,1.8227167190686815,1.8244880902646965,1.8289023532510185,1.8311412275050314,1.8289542557769416,1.8460888176081875,1.8478527698560454,1.8591418640240636,1.8671356115594657,1.8576523151251703,1.8633431684295902,1.872098249102854,1.8739745459393298,1.8699629416540102,1.883493837737325,1.8827475013716675,1.8808605310286157,1.8840158268123348,1.88501172328764,1.8850441089591863,1.8860934741765591,1.8851979873406877,1.8856249838183115,1.8891022927597891,1.884614975814792,1.896165785301006,1.9015163104558765,1.897689032006555,1.9066675731591993
259,1.8072206872879046,1.8086996967532312,1.8227167190686815,1.8244880902646965,1.828902353251019,1.8311412275050314,1.8290962091588623,1.8460888176081873,1.8478527698560452,1.8591418640240633,1.8671356115594655,1.8577000837002158,1.8633431684295902,1.8720982491028542,1.8739745459393298,1.8700107102290557,1.8834938377373251,1.8827475013716677,1.880860531028616,1.884015826812335,1.8850117232876398,1.885044108959186,1.886093474176559,1.8851979873406874,1.8856249838183112,1.889102292759789,1.8846149758147923,1.8961657853010059,1.9015163104558763,1.8976890320065547,1.9066675731591995
260,1.8073626406698255,1.808841650135152,1.8227167190686813,1.8244880902646963,1.828902353251019,1.8311412275050314,1.8291439777339074,1.8460888176081875,1.8478527698560454,1.8591418640240633,1.8671356115594657,1.8577000837002156,1.8633431684295905,1.8720982491028542,1.8739745459393298,1.8700107102290557,1.8834938377373254,1.8827475013716675,1.8808605310286162,1.8840158268123348,1.88501172328764,1.8850441089591863,1.8860934741765591,1.8851979873406877,1.8856249838183115,1.8891024547286106,1.8846151377836136,1.896165785301006,1.9015163104558723,1.8976890320065507,1.9066675731591956
261,1.8074104092448708,1.8088894187101974,1.8227167190686813,1.8244880902646963,1.8289023532510187,1.8311412275050312,1.8291439777339076,1.8460888176081873,1.8478527698560456,1.8591418640240636,1.867135611559466,1.8577002456690375,1.8633431684295902,1.872098249102854,1.87397454593933,1.8700108721978772,1.8834938377373254,1.8827475013716675,1.880860531028616,1.8840158268123346,1.88501172328764,1.885044108959186,1.886093474176559,1.8851979873406877,1.8856249838183077,1.8775390911875371,1.8775390911875371,1.8869942877300625,1.8869942877300552,1.8869942877300552,1.8869942877300556
262,1.8074104092448706,1.8088894187101972,1.8227167190686815,1.824488090264696,1.8289023532510185,1.8311412275050314,1.8291441397027288,1.8460888176081873,1.8478527698560456,1.8591418640240636,1.8624793096235313,1.8530241130810055,1.8609499328156924,1.860949932815693,1.8594205560078547,1.84690660584965,1.8548324255843374,1.854832425584337,1.8453772290418118,1.842318475426129,1.842318475426129,1.842318475426129,1.842318475426129,1.8423184754261293,1.842318475426122,1.8328632788835966,1.8328632788835966,1.842318475426122,1.8423184754261155,1.8423184754261155,1.842318475426115
263,1.8074105712136919,1.8088895806790184,1.8227167190686813,1.8244880902646963,1.8289023532510185,1.8311412275050314,1.8236134199960865,1.822084043188249,1.8220840431882495,1.8205546663804113,1.820554666380411,1.8110994698378857,1.8190252895725725,1.8190252895725723,1.8174959127647343,1.8049819626065267,1.8129077823412134,1.8129077823412139,1.803452585798688,1.8003938321830053,1.7988644553751667,1.7988644553751671,1.7988644553751671,1.7988644553751671,1.7988644553751605,1.7894092588326351,1.7894092588326351,1.7988644553751605,1.7988644553751536,1.7988644553751536,1.7988644553751536
264,1.7896153265176333,1.7896153265176333,1.7896153265176342,1.7896153265176338,1.7896153265176329,1.7896153265176329,1.781689506782946,1.780160129975109,1.7801601299751082,1.77863075316727,1.7786307531672698,1.7691755566247445,1.7771013763594323,1.7771013763594319,1.775571999551594,1.7630580493933858,1.7709838691280728,1.7709838691280733,1.7615286725855475,1.7584699189698643,1.7569405421620259,1.7554111653541877,1.7554111653541877,1.7554111653541877,1.7554111653541815,1.7458500013584948,1.7458500013584948,1.7554111653541817,1.7554111653541744,1.7554111653541744,1.7554111653541744
265,1.7477405336793552,1.7477405336793548,1.7477405336793543,1.747740533679354,1.747740533679354,1.747740533679354,1.7398147139446678,1.7382853371368292,1.7382853371368288,1.7367559603289904,1.7367559603289908,1.7271947963333039,1.7352265835211529,1.7352265835211536,1.7336972067133156,1.7210772891019452,1.7291090762897947,1.7291090762897943,1.719547912294107,1.7164891586784237,1.7149597818705857,1.7134304050627471,1.7134304050627471,1.7119010282549092,1.7119010282549025,1.7022679010986637,1.7022679010986637,1.7119010282549028,1.7119010282548839,1.7119010282548843,1.7119010282548843
266,1.7104865580363136,1.7104865580363136,1.7104865580363136,1.710486558036314,1.7104865580363142,1.7104865580363142,1.702454770848465,1.700925394040627,1.700925394040627,1.6993960172327893,1.699396017232789,1.6897628900765502,1.697866640424951,1.6978666404249503,1.6963372636171123,1.68364538284519,1.6917491331935908,1.6917491331935912,1.6821160060373523,1.6790572524216698,1.677527875613831,1.6759984988059933,1.6759984988059933,1.6744691219981553,1.6729397451902983,1.6633066180340585,1.6633066180340585,1.6729397451902979,1.6729397451902535,1.6729397451902532,1.6729397451902528
267,1.6731273360948689,1.6731273360948684,1.6731273360948693,1.6731273360948693,1.6731273360948686,1.6731273360948686,1.6650235857464677,1.6634942089386295,1.66349420893863,1.6619648321307914,1.6619648321307912,1.6523317049745518,1.6604354553229528,1.6604354553229532,1.6589060785151153,1.6462141977431932,1.6543179480915946,1.6543179480915946,1.6446848209353553,1.64162606731966,1.6400966905118224,1.6385673137039842,1.6385673137039842,1.6370379368961459,1.6355085600882628,1.6258709945096044,1.624341617701766,1.6339791832804242,1.633979183280379,1.633979183280379,1.633979183280379
268,1.6356968691093297,1.6356968691093297,1.6356968691093288,1.6356968691093288,1.6356968691093292,1.6356968691093292,1.6275931187609285,1.62606374195309,1.62606374195309,1.624534365145252,1.624534365145252,1.6148967995665937,1.6230049883374145,1.6230049883374138,1.6214756115295759,1.6087792923352233,1.616887481106043,1.616887481106043,1.6072499155273854,1.6041911619116638,1.6026617851038252,1.6011324082959875,1.6011324082959875,1.5996030314881495,1.5980736546802659,1.5880907107135318,1.5850319570978555,1.59501490106459,1.5950149010645442,1.5950149010645438,1.5950149010645442
269,1.7193410500553588,1.7193410500553588,1.7193410500553588,1.7193410500553588,1.7193410500553585,1.719341050055359,1.7112328612845396,1.7097034844767012,1.7097034844767012,1.7081741076688632,1.7081741076688628,1.6981911637021287,1.7066447308610244,1.7066447308610246,1.7051153540531871,1.6920736564707304,1.700527223629627,1.700527223629627,1.6905442796628927,1.6874855260471704,1.6859561492393331,1.6844267724314945,1.6844267724314945,1.6828973956236561,1.6813680188157734,1.6713850748490384,1.668326321233362,1.6783092652000966,1.676779888392213,1.6767798883922134,1.6767798883922134
