Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2,Profile_iter_3,Profile_iter_4,Profile_iter_5,Profile_iter_6,Profile_iter_7,Profile_iter_8,Profile_iter_9,Profile_iter_10,Profile_iter_11,Profile_iter_12,Profile_iter_13,Profile_iter_14,Profile_iter_15,Profile_iter_16,Profile_iter_17,Profile_iter_18,Profile_iter_19,Profile_iter_20
637,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
638,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
639,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
640,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
641,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
642,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
643,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
644,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
645,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
646,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
647,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
648,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
649,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
650,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
651,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
652,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
653,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
654,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
655,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
656,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
657,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
658,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
659,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
660,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
661,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
662,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
663,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
664,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
665,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
666,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
667,1.8296214202734602,1.8404810111259444,1.849823118857665,1.8592008462589826,1.872081059548365,1.882820677201929,1.8940906527971393,1.9093051160761472,1.9211681153958362,1.9343615710094597,1.9531478083463154,1.9664302358827894,1.9822882741926344,2.003805448299584,2.019130913545124,2.0376497382932865,2.054321065190302,2.0757971813297695,2.0928306041846634,2.111642435961126,2.126770462411887
