Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2,Profile_iter_3,Profile_iter_4,Profile_iter_5,Profile_iter_6,Profile_iter_7,Profile_iter_8,Profile_iter_9,Profile_iter_10,Profile_iter_11,Profile_iter_12,Profile_iter_13,Profile_iter_14,Profile_iter_15,Profile_iter_16,Profile_iter_17,Profile_iter_18,Profile_iter_19,Profile_iter_20,Profile_iter_21,Profile_iter_22,Profile_iter_23,Profile_iter_24,Profile_iter_25,Profile_iter_26,Profile_iter_27,Profile_iter_28,Profile_iter_29,Profile_iter_30,Profile_iter_31,Profile_iter_32,Profile_iter_33,Profile_iter_34,Profile_iter_35,Profile_iter_36,Profile_iter_37,Profile_iter_38,Profile_iter_39,Profile_iter_40,Profile_iter_41,Profile_iter_42,Profile_iter_43,Profile_iter_44,Profile_iter_45,Profile_iter_46,Profile_iter_47,Profile_iter_48,Profile_iter_49,Profile_iter_50,Profile_iter_51,Profile_iter_52,Profile_iter_53,Profile_iter_54,Profile_iter_55,Profile_iter_56,Profile_iter_57,Profile_iter_58,Profile_iter_59,Profile_iter_60,Profile_iter_61,Profile_iter_62,Profile_iter_63,Profile_iter_64,Profile_iter_65,Profile_iter_66,Profile_iter_67,Profile_iter_68,Profile_iter_69,Profile_iter_70,Profile_iter_71,Profile_iter_72,Profile_iter_73,Profile_iter_74,Profile_iter_75,Profile_iter_76,Profile_iter_77,Profile_iter_78,Profile_iter_79,Profile_iter_80,Profile_iter_81,Profile_iter_82,Profile_iter_83,Profile_iter_84,Profile_iter_85,Profile_iter_86,Profile_iter_87,Profile_iter_88,Profile_iter_89,Profile_iter_90,Profile_iter_91,Profile_iter_92,Profile_iter_93,Profile_iter_94,Profile_iter_95,Profile_iter_96,Profile_iter_97,Profile_iter_98,Profile_iter_99,Profile_iter_100,Profile_iter_101,Profile_iter_102,Profile_iter_103,Profile_iter_104,Profile_iter_105,Profile_iter_106,Profile_iter_107
710,-0.37907579587234563,-0.37907579587234563,-0.3780567403614654,-0.3780567403614654,-0.3780567403614654,-0.376999070721864,-0.376999070721864,-0.376999070721864,-0.3758721513571124,-0.3758721513571124,-0.3758721513571124,-0.37472950200922517,-0.37472950200922517,-0.37472950200922517,-0.37357874803230695,-0.37357874803230695,-0.37357874803230695,-0.3723294343235177,-0.3723294343235177,-0.3723294343235177,-0.3710047509175962,-0.3710047509175962,-0.3710047509175962,-0.36959352266776424,-0.36959352266776424,-0.36959352266776424,-0.3680813910530638,-0.3680813910530638,-0.36808139105306337,-0.36644687477747917,-0.36644687477747917,-0.36644687477747917,-0.36644687477747917,-0.36644687477747917,-0.36476608109526154,-0.36476608109526154,-0.36476608109526154,-0.36476608109526154,-0.36476608109526154,-0.362975898705745,-0.362975898705745,-0.362975898705745,-0.362975898705745,-0.362975898705745,-0.36110063675366666,-0.36110063675366666,-0.36110063675366666,-0.36110063675366666,-0.36110063675366666,-0.35908663862990453,-0.35908663862990453,-0.35908663862990453,-0.35908663862990453,-0.35908663862990275,-0.35908663862990275,-0.3568948223652657,-0.35689482236526393,-0.35689482236526393,-0.35689482236526393,-0.35689482236526393,-0.35461793197592284,-0.35461793197592284,-0.35461793197592284,-0.3546179319759246,-0.3546179319759246,-0.3521095351837902,-0.3521095351837902,-0.35210953518379196,-0.35210953518379196,-0.35210953518379196,-0.3493531608310878,-0.3493531608310878,-0.3493531608310878,-0.3493531608310878,-0.3493531608310878,-0.3493531608310878,-0.34635917120159254,-0.34635917120159254,-0.34635917120159254,-0.34635917120159254,-0.34635917120159254,-0.34635917120159254,-0.3431938219513708,-0.3431938219513704,-0.3431938219513704,-0.3431938219513704,-0.3431938219513704,-0.3431938219513704,-0.33960425503181435,-0.33960425503181435,-0.33960425503181435,-0.33960425503181435,-0.33960425503181435,-0.33960425503181435,-0.3355177271755836,-0.3355177271755836,-0.3355177271755836,-0.3355177271755836,-0.3355177271755836,-0.33551772717558315,-0.33551772717558315,-0.3355177271755827,-0.30448086840213273,-0.30448086840213273,-0.30448086840213273,-0.3044808684021323,-0.30448086840213007,-0.30448086840213007
711,-0.1887090798897083,-0.1887090798897083,-0.1877117089923962,-0.1877117089923962,-0.1877117089923962,-0.18667636125517661,-0.18667636125517661,-0.1866763612551764,-0.18557384347729566,-0.18557384347729544,-0.18557384347729544,-0.18444660341950503,-0.18444660341950503,-0.18444660341950503,-0.18325573361189307,-0.18325573361189307,-0.18325573361189307,-0.18197363949891965,-0.18197363949891965,-0.18197363949891965,-0.18067780356828067,-0.18067780356828067,-0.18067780356828067,-0.17929698378925496,-0.17929698378925496,-0.17929698378925496,-0.17781708661402218,-0.17781708661402218,-0.17781708661402218,-0.17621703972625113,-0.17621703972625113,-0.17621703972625113,-0.17621703972625113,-0.17621703972625113,-0.17449903129327915,-0.17449903129327915,-0.17449903129327915,-0.17449903129327915,-0.17449903129327915,-0.1726771196438498,-0.1726771196438498,-0.1726771196438498,-0.1726771196438498,-0.17267711964384957,-0.17084188417683743,-0.17084188417683743,-0.1708418841768372,-0.1708418841768372,-0.1708418841768372,-0.16887161835670306,-0.16887161835670306,-0.16887161835670306,-0.16887161835670306,-0.16887161835670128,-0.16887161835670128,-0.1667267783905234,-0.1667267783905214,-0.1667267783905214,-0.1667267783905214,-0.1667267783905214,-0.16438456692110404,-0.16438456692110404,-0.16438456692110404,-0.1643845669211058,-0.1643845669211058,-0.16190089033630983,-0.16190089033630983,-0.1619008903363116,-0.1619008903363116,-0.1619008903363116,-0.15919951158097645,-0.15919951158097645,-0.15919951158097645,-0.15919951158097645,-0.15919951158097645,-0.15919951158097645,-0.1562393004454149,-0.1562393004454149,-0.1562393004454149,-0.1562393004454149,-0.1562393004454149,-0.1562393004454149,-0.15303451946207003,-0.15303451946207003,-0.15303451946207003,-0.15303451946207003,-0.15303451946207003,-0.15303451946207003,-0.14952054566756245,-0.14952054566756245,-0.14952054566756245,-0.14952054566756245,-0.14952054566756245,-0.14952054566756223,-0.1454945170926073,-0.1454945170926073,-0.1454945170926073,-0.1454945170926073,-0.1454945170926073,-0.14549451709260708,-0.14549451709260708,-0.14549451709260686,-0.11677106655656222,-0.11677106655656222,-0.11677106655656222,-0.11677106655656178,-0.11677106655655978,-0.11677106655655978
712,0.002499641367508687,0.002499641367508687,0.003494339712920347,0.003494339712920347,0.003494339712920347,0.00450736554775788,0.00450736554775788,0.00450736554775788,0.005585481738768161,0.005585481738768161,0.005585481738768383,0.006685480516900544,0.006685480516900766,0.006685480516900766,0.007847895955260364,0.007847895955260364,0.007847895955260364,0.009111885166456668,0.009111885166456668,0.009111885166456668,0.010454338437833943,0.010454338437833943,0.010454338437833943,0.011860572425501426,0.011860572425501426,0.011860572425501426,0.013308235161266557,0.013308235161266557,0.013308235161266557,0.014873812661224672,0.014873812661224672,0.014873812661224672,0.014873812661224672,0.014873812661224672,0.016555235420864456,0.016555235420864456,0.016555235420864456,0.016555235420864456,0.016555235420864456,0.018366883041170956,0.018366883041170956,0.018366883041170956,0.018366883041170956,0.018366883041171178,0.020263703980745174,0.020263703980745174,0.020263703980745396,0.020263703980745396,0.020263703980745396,0.022204419252745522,0.022204419252745522,0.022204419252745522,0.022204419252745522,0.02220441925274752,0.02220441925274752,0.02430228292046599,0.024302282920467988,0.024302282920467988,0.024302282920467988,0.024302282920467988,0.026593876501457947,0.026593876501457947,0.026593876501457947,0.02659387650145617,0.02659387650145617,0.029123858185571727,0.029123858185571727,0.02912385818556995,0.02912385818556995,0.02912385818556995,0.03181515500538179,0.03181515500538179,0.03181515500538179,0.03181515500538179,0.03181515500538179,0.03181515500538179,0.03471375363173168,0.03471375363173168,0.03471375363173168,0.03471375363173168,0.03471375363173168,0.03471375363173168,0.037881269139749874,0.037881269139749874,0.037881269139749874,0.037881269139749874,0.03788126913974965,0.03788126913974965,0.04142418103293655,0.04142418103293655,0.041424181032936325,0.041424181032936325,0.041424181032936325,0.041424181032936325,0.045363770975398676,0.045363770975398676,0.0453637709753989,0.0453637709753989,0.045363770975398676,0.0453637709753989,0.0453637709753989,0.04536377097539912,0.07313387961127937,0.0731338796112796,0.0731338796112796,0.07313387961128026,0.07313387961128204,0.07313387961128204
713,0.1935800961908093,0.1935800961908093,0.19459344797672384,0.19459344797672384,0.19459344797672384,0.19564673377212805,0.19564673377212805,0.19564673377212805,0.19674472977110635,0.19674472977110635,0.19674472977110635,0.19781748726958048,0.19781748726958048,0.19781748726958048,0.19895144833868794,0.19895144833868816,0.19895144833868816,0.20018485490594629,0.20018485490594629,0.20018485490594629,0.20149522387226415,0.20149522387226415,0.20149522387226415,0.2028939269928728,0.2028939269928728,0.2028939269928728,0.2043955570191306,0.2043955570191306,0.2043955570191306,0.20596458786497462,0.20596458786497462,0.20596458786497462,0.20596458786497462,0.20596458786497462,0.20760942495128243,0.20760942495128243,0.20760942495128243,0.20760942495128265,0.20760942495128265,0.2093821233508394,0.2093821233508394,0.2093821233508396,0.2093821233508396,0.2093821233508396,0.2112346562423012,0.2112346562423012,0.2112346562423012,0.2112346562423012,0.2112346562423012,0.2132259040279475,0.2132259040279475,0.2132259040279475,0.2132259040279475,0.21322590402794972,0.21322590402794972,0.21533126704772998,0.2153312670477322,0.2153312670477322,0.2153312670477322,0.2153312670477322,0.21757224274029452,0.21757224274029452,0.21757224274029452,0.21757224274029252,0.21757224274029252,0.22004705247123157,0.22004705247123157,0.22004705247122958,0.22004705247122958,0.22004705247122958,0.2227712689379554,0.2227712689379554,0.2227712689379554,0.2227712689379554,0.2227712689379554,0.22277126893795562,0.22566673052515263,0.22566673052515263,0.22566673052515263,0.22566673052515263,0.2256667305251524,0.2256667305251524,0.22876189162717686,0.22876189162717686,0.22876189162717664,0.22876189162717664,0.22876189162717664,0.22876189162717664,0.23227623388010554,0.23227623388010554,0.23227623388010554,0.23227623388010554,0.23227623388010576,0.23227623388010576,0.23622198185967969,0.23622198185967969,0.2362219818596799,0.2362219818596799,0.23622198185967969,0.2362219818596799,0.2362219818596799,0.23622198185968013,0.2632345593063905,0.2632345593063907,0.2632345593063907,0.26323455930639117,0.26323455930639295,0.26323455930639295
714,0.3846934219772046,0.3846934219772046,0.38568262091188454,0.38568262091188454,0.38568262091188454,0.3867110450034891,0.3867110450034891,0.3867110450034891,0.38780606659845585,0.38780606659845585,0.38780606659845585,0.3889222261208899,0.3889222261208899,0.3889222261208899,0.39008787168521,0.39008787168521,0.39008787168521,0.3912906956085299,0.3912906956085299,0.39129069560853036,0.3925689802697888,0.39256898026978904,0.39256898026978904,0.3939338727164913,0.3939338727164913,0.3939338727164913,0.3953996752732857,0.3953996752732857,0.3953996752732857,0.3969876791656778,0.3969876791656778,0.3969876791656778,0.3969876791656778,0.3969876791656778,0.398696236192548,0.398696236192548,0.398696236192548,0.398696236192548,0.398696236192548,0.40043023462360183,0.40043023462360183,0.40043023462360183,0.40043023462360183,0.40043023462360205,0.40223847946695146,0.40223847946695146,0.4022384794669517,0.4022384794669517,0.4022384794669517,0.40418135579164016,0.40418135579164016,0.40418135579164016,0.40418135579164016,0.4041813557916426,0.4041813557916426,0.40630152437363753,0.40630152437364,0.40630152437364,0.40630152437364,0.40630152437364,0.40858347994222577,0.40858347994222577,0.40858347994222577,0.40858347994222355,0.40858347994222355,0.4110031177199859,0.4110031177199859,0.41100311771998366,0.41100311771998366,0.41100311771998366,0.41366742702419146,0.41366742702419146,0.41366742702419146,0.41366742702419124,0.41366742702419124,0.41366742702419124,0.4165874262609198,0.4165874262609198,0.4165874262609196,0.4165874262609196,0.4165874262609196,0.4165874262609196,0.41967538507769764,0.41967538507769786,0.41967538507769786,0.41967538507769786,0.41967538507769786,0.41967538507769786,0.4231093586959166,0.4231093586959166,0.4231093586959166,0.4231093586959166,0.4231093586959166,0.4231093586959166,0.4270439731733541,0.4270439731733541,0.4270439731733541,0.4270439731733541,0.4270439731733541,0.4270439731733543,0.4270439731733543,0.4270439731733543,0.4532846382857657,0.4532846382857657,0.4532846382857657,0.45328463828576615,0.4532846382857677,0.4532846382857677
715,0.5777976744723496,0.5777976744723496,0.5787627205557953,0.5787627205557953,0.5787627205557953,0.5797662829436001,0.5797662829436001,0.5797662829436001,0.5808341125821185,0.5808341125821185,0.5808341125821185,0.5819198619847988,0.5819198619847988,0.5819198619847988,0.5830696223014038,0.5830696223014039,0.5830696223014039,0.5843224419870938,0.5843224419870938,0.5843224419870938,0.5856336633760635,0.5856336633760635,0.5856336633760637,0.5869647451488597,0.5869647451488597,0.5869647451488597,0.5883947202361909,0.5883947202361909,0.5883947202361909,0.5899444338412526,0.5899444338412527,0.5899444338412527,0.5899444338412527,0.5899444338412527,0.5916123711017862,0.5916123711017862,0.5916123711017862,0.5916123711017862,0.5916123711017862,0.5934132903879145,0.5934132903879145,0.5934132903879145,0.5934132903879145,0.5934132903879145,0.5952332294003515,0.5952332294003515,0.5952332294003516,0.5952332294003518,0.5952332294003518,0.5971277342640829,0.5971277342640829,0.5971277342640829,0.5971277342640829,0.5971277342640854,0.5971277342640854,0.5991960130268346,0.5991960130268371,0.5991960130268371,0.5991960130268371,0.5991960130268371,0.601460855605414,0.601460855605414,0.6014608556054141,0.6014608556054118,0.6014608556054118,0.6039501096774899,0.6039501096774899,0.6039501096774874,0.6039501096774874,0.6039501096774874,0.6065545118191774,0.6065545118191774,0.6065545118191774,0.6065545118191772,0.6065545118191772,0.6065545118191772,0.6094075874388475,0.6094075874388475,0.6094075874388475,0.6094075874388475,0.6094075874388475,0.6094075874388475,0.6125170316637542,0.6125170316637543,0.6125170316637542,0.6125170316637542,0.6125170316637542,0.6125170316637542,0.6159334102204775,0.6159334102204775,0.6159334102204775,0.6159334102204775,0.6159334102204775,0.6159334102204777,0.6197770783710683,0.6197770783710683,0.6197770783710683,0.6197770783710683,0.6197770783710681,0.6197770783710683,0.6197770783710683,0.6197770783710685,0.6439296704577581,0.6439296704577581,0.6439296704577581,0.6439296704577583,0.6439296704577596,0.6439296704577596
716,0.7708061863420677,0.7708061863420677,0.7718156633637904,0.7718156633637904,0.7718156633637904,0.7728214581774211,0.7728214581774211,0.7728214581774211,0.7738620958594913,0.7738620958594913,0.7738620958594913,0.774917435142418,0.774917435142418,0.7749174351424181,0.7760354349575049,0.776035434957505,0.776035434957505,0.777254129413775,0.777254129413775,0.777254129413775,0.7785517607977691,0.7785517607977691,0.7785517607977692,0.7799399538027944,0.7799399538027945,0.7799399538027945,0.7813897024928063,0.7813897024928063,0.7813897024928063,0.7829011258105378,0.7829011258105378,0.7829011258105378,0.7829011258105378,0.7829011258105378,0.7845284433047346,0.7845284433047346,0.7845284433047347,0.7845284433047347,0.7845284433047347,0.7862861461397733,0.7862861461397733,0.7862861461397733,0.7862861461397733,0.7862861461397733,0.7881182601122446,0.7881182601122446,0.7881182601122446,0.7881182601122446,0.7881182601122446,0.7900740500302357,0.7900740500302357,0.7900740500302358,0.7900740500302358,0.7900740500302386,0.7900740500302386,0.7920904389737421,0.7920904389737449,0.7920904389737449,0.7920904389737449,0.7920904389737449,0.7942994603030572,0.7942994603030572,0.7942994603030572,0.7942994603030548,0.7942994603030548,0.796744799133512,0.796744799133512,0.7967447991335095,0.7967447991335095,0.7967447991335095,0.7994415339078735,0.7994415339078735,0.7994415339078735,0.7994415339078734,0.7994415339078734,0.7994415339078734,0.8022276859104858,0.8022276859104858,0.8022276859104857,0.8022276859104857,0.8022276859104857,0.8022276859104857,0.8052587203743364,0.8052587203743365,0.8052587203743365,0.8052587203743365,0.8052587203743364,0.8052587203743364,0.8087077794850085,0.8087077794850085,0.8087077794850084,0.8087077794850084,0.8087077794850084,0.8087077794850084,0.8125101208624925,0.8125101208624925,0.8125101208624925,0.8125101208624925,0.8125101208624924,0.8125101208624924,0.8125101208624924,0.8125101208624925,0.8360146167757,0.8360146167757001,0.8360146167757001,0.8360146167757004,0.8360146167757017,0.8360146167757017
717,0.9637415237429535,0.9637415237429535,0.9647240285958598,0.9647240285958598,0.9647240285958598,0.9657472365690443,0.9657472365690443,0.9657472365690443,0.9668365957156093,0.9668365957156093,0.9668365957156093,0.9679149504458793,0.9679149504458793,0.9679149504458794,0.9690011897594482,0.9690011897594482,0.9690011897594482,0.9701857589862981,0.9701857589862981,0.9701857589862981,0.9714475967334875,0.9714475967334875,0.9714475967334875,0.9727980791255,0.9727980791255001,0.9727980791255001,0.9742517867767644,0.9742517867767644,0.9742517867767644,0.9758303302304998,0.9758303302304998,0.9758303302304998,0.9758303302304999,0.9758303302304999,0.9774444576535251,0.9774444576535251,0.9774444576535251,0.9774444576535251,0.9774444576535251,0.9791589440374739,0.9791589440374739,0.979158944037474,0.979158944037474,0.9791589440374742,0.9809418465088316,0.9809418465088316,0.9809418465088318,0.9809418465088318,0.9809418465088318,0.9828594882717674,0.9828594882717674,0.9828594882717675,0.9828594882717675,0.9828594882717705,0.9828594882717705,0.9849581593734559,0.9849581593734588,0.9849581593734588,0.9849581593734588,0.9849581593734588,0.9871380071465424,0.9871380071465424,0.9871380071465425,0.9871380071465397,0.9871380071465397,0.9895226464280795,0.9895226464280795,0.9895226464280769,0.9895226464280769,0.9895226464280769,0.9921547767326433,0.9921547767326433,0.9921547767326433,0.9921547767326431,0.9921547767326431,0.9921547767326432,0.9950410531553731,0.9950410531553731,0.9950410531553731,0.9950410531553731,0.9950410531553731,0.9950410531553731,0.9980003512307609,0.9980003512307609,0.9980003512307609,0.9980003512307609,0.9980003512307607,0.9980003512307607,1.0013629268375432,1.0013629268375432,1.001362926837543,1.001362926837543,1.001362926837543,1.001362926837543,1.0052198229618654,1.0052198229618654,1.0052198229618654,1.0052198229618654,1.0052198229618652,1.0052198229618652,1.0052198229618652,1.0052198229618652,1.028076222701591,1.028076222701591,1.028076222701591,1.0280762227015912,1.028076222701592,1.028076222701592
718,1.1573546096391505,1.1573546096391505,1.1583101423232405,1.1583101423232405,1.1583101423232405,1.159305587749068,1.159305587749068,1.159305587749068,1.1603645674298566,1.1603645674298566,1.1603645674298568,1.1614371772807328,1.1614371772807328,1.1614371772807328,1.1625757268908101,1.1625757268908101,1.1625757268908101,1.1637951370541324,1.1637951370541324,1.1637951370541324,1.1650211811645166,1.1650211811645166,1.1650211811645166,1.1663339529435166,1.1663339529435166,1.1663339529435168,1.1677477127401132,1.1677477127401132,1.1677477127401135,1.1692835811642308,1.169283581164231,1.169283581164231,1.169283581164231,1.169283581164231,1.1709406652887815,1.1709406652887815,1.1709406652887815,1.1709406652887815,1.1709406652887815,1.1727094904304858,1.1727094904304858,1.1727094904304858,1.1727094904304858,1.172709490430486,1.1744431814007297,1.1744431814007297,1.1744431814007297,1.17444318140073,1.17444318140073,1.1763070845723647,1.1763070845723647,1.1763070845723647,1.1763070845723647,1.1763070845723678,1.1763070845723678,1.1783481693663158,1.178348169366319,1.178348169366319,1.178348169366319,1.178348169366319,1.1805898234667571,1.1805898234667571,1.1805898234667571,1.1805898234667542,1.1805898234667542,1.1829782422179582,1.1829782422179582,1.1829782422179553,1.1829782422179553,1.1829782422179553,1.185544629951433,1.185544629951433,1.185544629951433,1.1855446299514327,1.1855446299514327,1.1855446299514327,1.1883576231579775,1.1883576231579775,1.1883576231579773,1.1883576231579773,1.1883576231579773,1.1883576231579773,1.1914157110690855,1.1914157110690855,1.1914157110690855,1.1914157110690855,1.1914157110690855,1.1914157110690855,1.194695822685389,1.194695822685389,1.1946958226853888,1.1946958226853888,1.1946958226853888,1.194695822685389,1.1984557046586222,1.1984557046586222,1.1984557046586222,1.1984557046586222,1.198455704658622,1.1984557046586222,1.1984557046586222,1.1984557046586222,1.2200068239939497,1.2200068239939497,1.2200068239939497,1.2200068239939497,1.2200068239939503,1.2200068239939503
719,1.3519792773710626,1.3519792773710626,1.3529082033861848,1.3529082033861848,1.352908203386185,1.3538758862646554,1.3538758862646554,1.3538758862646556,1.354904486479668,1.354904486479668,1.354904486479668,1.355943066426674,1.3559430664266743,1.3559430664266743,1.357046078960491,1.357046078960491,1.357046078960491,1.3582514356162323,1.3582514356162323,1.3582514356162323,1.3595381235492492,1.3595381235492492,1.3595381235492492,1.3608817740970973,1.3608817740970973,1.3608817740970973,1.3622555860390262,1.3622555860390262,1.3622555860390262,1.363748779433526,1.363748779433526,1.363748779433526,1.3637487794335261,1.3637487794335261,1.36536061139619,1.36536061139619,1.36536061139619,1.3653606113961902,1.3653606113961902,1.3671060311942935,1.3671060311942935,1.3671060311942935,1.3671060311942935,1.3671060311942937,1.3689202090416885,1.3689202090416885,1.3689202090416885,1.3689202090416888,1.3689202090416888,1.3707666282085256,1.3707666282085256,1.3707666282085258,1.3707666282085258,1.3707666282085291,1.3707666282085291,1.3727501266947395,1.3727501266947428,1.3727501266947428,1.3727501266947428,1.3727501266947428,1.3749299109598043,1.3749299109598043,1.3749299109598043,1.3749299109598012,1.3749299109598012,1.3773499241582596,1.3773499241582596,1.3773499241582563,1.3773499241582563,1.3773499241582563,1.3799464305057865,1.3799464305057865,1.3799464305057865,1.3799464305057862,1.3799464305057862,1.3799464305057862,1.382686140496146,1.382686140496146,1.3826861404961457,1.3826861404961457,1.3826861404961455,1.3826861404961455,1.3856585037556872,1.3856585037556872,1.3856585037556872,1.3856585037556872,1.385658503755687,1.385658503755687,1.3890406658687986,1.3890406658687986,1.3890406658687984,1.3890406658687984,1.3890406658687984,1.3890406658687984,1.392703533690943,1.392703533690943,1.392703533690943,1.392703533690943,1.3927035336909426,1.3927035336909426,1.3927035336909426,1.3927035336909426,1.4131584577580514,1.4131584577580514,1.4131584577580514,1.4131584577580514,1.4131584577580518,1.4131584577580518
720,1.3419735256559338,1.3414192902004127,1.3397040849404833,1.3359286227832068,1.3440993897989677,1.3388779636740744,1.3396890899469622,1.346872118867546,1.3444215287733503,1.3490147411915285,1.3513712168729486,1.3415801841449828,1.3377672956678883,1.3481802976009516,1.3475610540810399,1.3394391089879272,1.341482589836044,1.3454388313228094,1.336696891694469,1.350374957593929,1.3359886292633785,1.3399892091016805,1.3421685405197885,1.345918743256814,1.3513424886839862,1.3449419796819209,1.3420475795428835,1.3471873048832077,1.3484893785327605,1.3438833160511723,1.358021615518695,1.3583163262294482,1.344140240714411,1.3576935722431687,1.3496065430684603,1.352469923739568,1.3575851373878791,1.3529768654290628,1.3574005187601532,1.3454456683570442,1.352178618981601,1.354000278935768,1.3498884756374112,1.3579069585487387,1.357179854526839,1.362878571300104,1.3495166759990003,1.3555793384352275,1.352166561440538,1.3613804764470556,1.3579786752215044,1.352962748990306,1.3621103094171931,1.3619940242021746,1.3567590968604981,1.359226300829604,1.35369146126409,1.3693045566937938,1.3522792193631297,1.3526436460866462,1.3668626451730146,1.3643428266840854,1.3616250718248213,1.3587915350182702,1.3656161883234779,1.3579323393737983,1.3710479515055454,1.3564340271320305,1.3721437720653875,1.3721996832023433,1.3653438816949937,1.360822193767151,1.3737584455666778,1.375602147473579,1.3744357999798043,1.3590005578572635,1.3614236537844082,1.3682571189166501,1.376674368982155,1.376010133737717,1.3683600554340312,1.362585457771523,1.3639281650111745,1.363198457730964,1.3699449612659185,1.3737545673204061,1.3824681720829863,1.3752080930866912,1.3743974950614775,1.3830603485444348,1.3674312619535973,1.3783646790294815,1.365492973162191,1.3769701971672181,1.3744826264075,1.3702969430444358,1.3728831420920384,1.3890978377869687,1.3694522025939908,1.3750587356098438,1.3850419024439058,1.3785969819395927,1.3928717352690039,1.4090002622338775,1.3963380805566497,1.4085681545255586,1.4084036796154826,1.3927770873396454
721,1.325482241093977,1.325482241093977,1.3264295740042282,1.3264295740042282,1.3264295740042282,1.3274184593568337,1.3274184593568337,1.3274184593568337,1.3284702473831809,1.3284702473831809,1.328470247383181,1.3295310162011207,1.3295310162011207,1.3295310162011207,1.330626280968311,1.330626280968311,1.3306262809683111,1.3317552915798698,1.3317552915798698,1.3317552915798698,1.3329619147940135,1.3329619147940135,1.3329619147940135,1.3342575369448222,1.3342575369448224,1.3342575369448224,1.3356567366721512,1.3356567366721512,1.3356567366721515,1.3371810093329648,1.3371810093329648,1.3371810093329648,1.337181009332965,1.337181009332965,1.338830155486189,1.338830155486189,1.338830155486189,1.3388301554861892,1.3388301554861892,1.3404891800781273,1.3404891800781273,1.3404891800781273,1.3404891800781273,1.3404891800781273,1.3421936140349764,1.3421936140349764,1.3421936140349764,1.3421936140349766,1.3421936140349766,1.3440283738064167,1.3440283738064167,1.3440283738064167,1.3440283738064167,1.3440283738064207,1.3440283738064207,1.346044740062629,1.346044740062633,1.346044740062633,1.346044740062633,1.346044740062633,1.3482495838143578,1.3482495838143578,1.348249583814358,1.3482495838143542,1.3482495838143542,1.350535293826801,1.350535293826801,1.350535293826797,1.350535293826797,1.350535293826797,1.35306751888896,1.35306751888896,1.35306751888896,1.35306751888896,1.35306751888896,1.35306751888896,1.355845694503725,1.355845694503725,1.355845694503725,1.355845694503725,1.3558456945037247,1.3558456945037247,1.3587835869973495,1.3587835869973495,1.3587835869973492,1.3587835869973492,1.3587835869973492,1.3587835869973492,1.3619885363541773,1.3619885363541773,1.3619885363541773,1.3619885363541773,1.361988536354177,1.361988536354177,1.365675596020878,1.365675596020878,1.365675596020878,1.365675596020878,1.3656755960208775,1.3656755960208775,1.3656755960208775,1.365675596020877,1.3850237503359208,1.3850237503359208,1.3850237503359208,1.3850237503359204,1.3850237503359182,1.3850237503359182
722,1.3133298285958304,1.3133298285958304,1.3142469763622597,1.3142469763622597,1.3142469763622597,1.3152047936136642,1.3152047936136642,1.3152047936136644,1.3162225697028582,1.3162225697028584,1.3162225697028584,1.3172451837035655,1.3172451837035655,1.3172451837035655,1.3183343504637484,1.3183343504637484,1.3183343504637484,1.319527952214093,1.319527952214093,1.3195279522140932,1.3207699160567914,1.3207699160567916,1.3207699160567916,1.3220233704151036,1.3220233704151036,1.3220233704151039,1.323377912037591,1.323377912037591,1.323377912037591,1.3248544950096401,1.3248544950096401,1.3248544950096401,1.3248544950096404,1.3248544950096404,1.3264530889730608,1.3264530889730608,1.3264530889730608,1.326453088973061,1.326453088973061,1.3281892059910638,1.3281892059910638,1.3281892059910638,1.3281892059910638,1.3281892059910638,1.329926422172016,1.329926422172016,1.3299264221720162,1.3299264221720164,1.3299264221720164,1.3317012670946504,1.3317012670946504,1.3317012670946506,1.3317012670946506,1.3317012670946546,1.3317012670946546,1.3336534824650137,1.3336534824650177,1.3336534824650177,1.3336534824650177,1.3336534824650177,1.3358067980886483,1.3358067980886483,1.3358067980886483,1.3358067980886443,1.3358067980886443,1.338205730114574,1.338205730114574,1.33820573011457,1.33820573011457,1.33820573011457,1.3406837238710883,1.3406837238710883,1.3406837238710883,1.3406837238710878,1.3406837238710878,1.340683723871088,1.3433811194725944,1.3433811194725944,1.343381119472594,1.343381119472594,1.343381119472594,1.343381119472594,1.3462997762132596,1.3462997762132596,1.3462997762132596,1.3462997762132596,1.3462997762132591,1.3462997762132591,1.349553172477668,1.349553172477668,1.3495531724776675,1.3495531724776675,1.3495531724776675,1.3495531724776675,1.3531355281876407,1.3531355281876407,1.3531355281876407,1.3531355281876407,1.35313552818764,1.3531355281876398,1.3531355281876398,1.3531355281876394,1.370945752412267,1.370945752412267,1.370945752412267,1.3709457524122666,1.3709457524122626,1.3709457524122626
