Time(s),Initial_Profile,Profile_iter_1,Profile_iter_2,Profile_iter_3
523,0.08359080746832782,0.08561193166977711,0.08734899732546055,0.08976272813249404
524,0.08359080746832778,0.08561193166977707,0.08734899732546053,0.08976272813249404
525,0.08359080746832766,0.0856119316697772,0.08734899732546048,0.08976272813249397
526,0.0835908074683278,0.08561193166977728,0.08734899732546053,0.08976272813249402
527,0.08359080746832781,0.0856119316697772,0.0873489973254605,0.089762728132494
528,0.08359080746832795,0.0856119316697771,0.08734899732546048,0.08976272813249406
529,0.08359080746832788,0.08561193166977714,0.08734899732546064,0.0897627281324939
530,0.08359080746832795,0.08561193166977717,0.0873489973254607,0.08976272813249403
531,0.0835908074683281,0.08561193166977725,0.08734899732546031,0.089762728132494
532,0.08359080746832782,0.08561193166977725,0.08734899732546055,0.089762728132494
533,0.08359080746832778,0.08561193166977729,0.08734899732546034,0.08976272813249403
534,0.0835908074683278,0.08561193166977714,0.08734899732546036,0.08976272813249403
535,0.08359080746832771,0.0856119316697773,0.08734899732546039,0.15604136017233317
536,0.08359080746832766,0.08561193166977742,0.12058854164811689,0.21434906107461946
537,0.08359080746832802,0.0856119316697774,0.10859537482188227,0.19923583973894762
538,0.08359080746832767,0.08561193166977718,0.0982174511380132,0.18412082475581315
539,0.08359080746832792,0.0856119316697772,0.08793068597658202,0.16900401034575216
540,0.0835908074683277,0.08561193166977708,0.08734899732546025,0.14850396122375897
541,0.08359080746832769,0.08561193166977703,0.08734899732546059,0.14174169846635104
542,0.08359080746832766,0.08561193166977714,0.08734899732546045,0.1274751731800809
543,0.08359080746832763,0.08561193166977717,0.08734899732546025,0.1146193694285203
544,0.08359080746832784,0.08561193166977717,0.08734899732546035,0.10219618998659134
545,0.08359080746832787,0.08561193166977729,0.08734899732546059,0.08976272813249381
546,0.08359080746832773,0.08561193166977721,0.08734899732546032,0.08976272813249388
547,0.08359080746832778,0.08561193166977732,0.08734899732546052,0.08976272813249404
548,0.08359080746832773,0.08561193166977722,0.08734899732546035,0.08976272813249378
549,0.08359080746832771,0.08561193166977725,0.08734899732546046,0.08976272813249395
550,0.0835908074683278,0.08561193166977728,0.08734899732546034,0.08976272813249399
551,0.08359080746832785,0.08561193166977724,0.08734899732546039,0.08976272813249403
552,0.08359080746832788,0.08561193166977724,0.08734899732546035,0.08976272813249409
553,0.08359080746832787,0.08561193166977721,0.08734899732546043,0.0897627281324938
554,0.0835908074683279,0.08561193166977718,0.08734899732546074,0.08976272813249388
555,0.0835908074683277,0.08561193166977714,0.0873489973254604,0.08976272813249395
556,0.08359080746832773,0.08561193166977717,0.08734899732546036,0.08976272813249402
557,0.08359080746832781,0.0856119316697772,0.08734899732546032,0.08976272813249392
558,0.08359080746832791,0.08561193166977712,0.08734899732546034,0.08976272813249393
559,0.08359080746832792,0.08561193166977725,0.08734899732546043,0.08976272813249399
560,0.08359080746832781,0.0856119316697773,0.08734899732546059,0.08976272813249404
561,0.08359080746832778,0.08561193166977711,0.08734899732546056,0.08976272813249395
562,0.08359080746832774,0.08561193166977717,0.08734899732546053,0.08976272813249392
563,0.08359080746832792,0.0856119316697772,0.08734899732546034,0.08976272813249389
564,0.08359080746832775,0.08561193166977711,0.08734899732546063,0.08976272813249386
565,0.08359080746832787,0.08561193166977721,0.0873489973254607,0.08976272813249386
566,0.0835908074683279,0.08561193166977712,0.0873489973254605,0.08976272813249395
567,0.08359080746832771,0.08561193166977711,0.08734899732546074,0.0897627281324939
568,0.08359080746832782,0.0856119316697773,0.08734899732546048,0.08976272813249399
569,0.08359080746832771,0.0856119316697773,0.08734899732546039,0.08976272813249392
570,0.0835908074683279,0.08561193166977728,0.08734899732546034,0.08976272813249388
571,0.08359080746832788,0.0856119316697772,0.08734899732546046,0.08976272813249395
572,0.08359080746832791,0.0856119316697772,0.08734899732546061,0.08976272813249406
573,0.08359080746832774,0.08561193166977712,0.08734899732546074,0.08976272813249395
574,0.08359080746832771,0.08561193166977732,0.08734899732546043,0.08976272813249409
575,0.0835908074683278,0.08561193166977726,0.08734899732546038,0.089762728132494
576,0.0835908074683279,0.0856119316697771,0.0873489973254604,0.08976272813249396
577,0.08359080746832788,0.08561193166977717,0.08734899732546042,0.08976272813249399
578,0.08359080746832782,0.08561193166977712,0.08734899732546032,0.08976272813249389
579,0.08359080746832777,0.08561193166977724,0.08734899732546066,0.08976272813249397
